o_zone_id,d_zone_id,volume
2529,2430,8
3211,2430,6
3335,2430,1
3729,2430,1
4109,2430,5
4173,2430,4
4896,2430,46
5048,2430,5
5391,2430,7
5445,2430,7
278,2527,10
315,2527,2
495,2527,5
589,2527,6
1032,2527,1
1275,2527,48
1459,2527,40
1786,2527,8
1804,2527,8
2173,2527,13
2189,2527,13
2446,2527,12
2529,2527,4
3211,2527,29
3280,2527,1
3335,2527,1
4109,2527,5
4173,2527,1
4896,2527,31
5048,2527,4
5391,2527,3
5445,2527,2
278,3197,3
589,3197,4
1032,3197,1
1103,3197,1
1275,3197,25
1459,3197,32
1786,3197,14
1804,3197,14
2446,3197,26
2529,3197,34
3211,3197,2
495,3279,7
589,3279,1
1174,3279,6
1275,3279,2
1459,3279,1
1611,3279,9
1786,3279,2
1804,3279,2
2087,3279,2
2446,3279,2
3335,3279,3
3729,3279,3
4109,3279,7
4173,3279,1
4258,3279,6
4458,3279,2
4896,3279,1
315,3334,4
495,3334,7
589,3334,1
1103,3334,3
1174,3334,4
1275,3334,6
1459,3334,5
1611,3334,22
2087,3334,4
2446,3334,3
2529,3334,1
3280,3334,2
4109,3334,8
4173,3334,9
4258,3334,9
4458,3334,1
4896,3334,4
5048,3334,1
5391,3334,3
3280,3396,5
3335,3396,14
3729,3396,1
4109,3396,1
4258,3396,1
4458,3396,3
4896,3396,1
5391,3396,2
2087,3729,5
2529,3729,1
4109,3729,1
4173,3729,1
4258,3729,11
4458,3729,2
4896,3729,3
5391,3729,1
495,3909,4
1174,3909,1
3280,3909,2
3335,3909,5
3729,3909,6
4109,3909,25
4173,3909,18
589,3976,3
1275,3976,4
1459,3976,2
1786,3976,3
1804,3976,3
2173,3976,1
2189,3976,1
2446,3976,9
2529,3976,12
5048,3976,1
5391,3976,2
5445,3976,31
495,4108,4
1103,4108,1
1174,4108,1
1275,4108,4
1459,4108,11
1611,4108,1
1786,4108,6
1804,4108,6
2087,4108,1
2446,4108,5
2529,4108,5
3280,4108,5
3335,4108,17
3729,4108,3
4109,4108,2
4173,4108,3
4258,4108,46
4458,4108,20
4896,4108,13
5048,4108,3
5391,4108,21
315,4172,2
495,4172,6
1103,4172,1
1174,4172,6
1459,4172,3
1611,4172,4
1786,4172,1
1804,4172,1
2446,4172,2
2529,4172,2
3280,4172,3
3335,4172,3
3729,4172,1
4109,4172,1
4258,4172,20
4896,4172,1
5391,4172,4
495,4377,3
1611,4377,4
3280,4377,5
3335,4377,4
3729,4377,2
4109,4377,24
4173,4377,6
1275,5048,1
1459,5048,7
1786,5048,1
1804,5048,1
2529,5048,2
3335,5048,1
4109,5048,1
4173,5048,2
4896,5048,18
5391,5048,11
278,5213,5
495,5213,2
589,5213,2
1103,5213,1
1174,5213,2
1275,5213,44
1459,5213,24
1611,5213,6
1786,5213,24
1804,5213,24
2446,5213,82
2529,5213,32
3211,5213,1
3280,5213,5
3335,5213,3
4109,5213,14
4173,5213,5
5048,5213,9
5391,5213,73
278,5238,1
589,5238,1
1275,5238,3
1459,5238,5
1786,5238,3
1804,5238,3
2173,5238,2
2189,5238,2
2446,5238,20
2529,5238,1
3211,5238,1
3280,5238,1
3335,5238,1
3729,5238,1
4109,5238,19
4173,5238,5
4896,5238,48
5048,5238,9
5391,5238,4
278,5444,1
1275,5444,3
1459,5444,2
2173,5444,10
2189,5444,10
2446,5444,3
2529,5444,1
278,5603,1
589,5603,1
1275,5603,3
1459,5603,5
1786,5603,3
1804,5603,3
2173,5603,2
2189,5603,2
2446,5603,20
2529,5603,1
3211,5603,1
3280,5603,1
3335,5603,1
3729,5603,1
4109,5603,19
4173,5603,5
4896,5603,48
5048,5603,9
5391,5603,4
