agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,
476,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:15;0716:15;0717:15;0718:15;0719:15;0720:15;0721:15;0733:54;0734:54;0735:54;0736:54;0737:54;,435.25;436.25;437.25;438.25;439.25;440.25;441.25;453.92;454.92;455.92;456.92;457.92;,1.00;1.00;1.00;1.00;1.00;1.00;12.67;1.00;1.00;1.00;1.00;
477,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:15;0716:15;0717:15;0718:15;0719:15;0720:15;0721:15;0733:57;0734:57;0735:57;0736:57;0737:57;,435.27;436.27;437.27;438.27;439.27;440.27;441.27;453.95;454.95;455.95;456.95;457.95;,1.00;1.00;1.00;1.00;1.00;1.00;12.68;1.00;1.00;1.00;1.00;
478,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:17;0716:17;0717:17;0718:17;0719:17;0720:17;0721:17;0733:58;0734:58;0735:58;0736:58;0737:58;,435.30;436.30;437.30;438.30;439.30;440.30;441.30;453.97;454.97;455.97;456.97;457.97;,1.00;1.00;1.00;1.00;1.00;1.00;12.67;1.00;1.00;1.00;1.00;
479,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:20;0716:20;0717:20;0718:20;0719:20;0720:20;0721:20;0734:00;0735:00;0736:00;0737:00;0738:00;,435.33;436.33;437.33;438.33;439.33;440.33;441.33;454.00;455.00;456.00;457.00;458.00;,1.00;1.00;1.00;1.00;1.00;1.00;12.67;1.00;1.00;1.00;1.00;
480,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:22;0716:22;0717:22;0718:22;0719:22;0720:22;0721:22;0734:01;0735:01;0736:01;0737:01;0738:01;,435.37;436.37;437.37;438.37;439.37;440.37;441.37;454.03;455.03;456.03;457.03;458.03;,1.00;1.00;1.00;1.00;1.00;1.00;12.67;1.00;1.00;1.00;1.00;
481,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:23;0716:23;0717:23;0718:23;0719:23;0720:23;0721:23;0734:05;0735:05;0736:05;0737:05;0738:05;,435.40;436.40;437.40;438.40;439.40;440.40;441.40;454.08;455.08;456.08;457.08;458.08;,1.00;1.00;1.00;1.00;1.00;1.00;12.68;1.00;1.00;1.00;1.00;
482,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:24;0716:24;0717:24;0718:24;0719:24;0720:24;0721:24;0734:06;0735:06;0736:06;0737:06;0738:06;,435.42;436.42;437.42;438.42;439.42;440.42;441.42;454.10;455.10;456.10;457.10;458.10;,1.00;1.00;1.00;1.00;1.00;1.00;12.68;1.00;1.00;1.00;1.00;
483,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:27;0716:27;0717:27;0718:27;0719:27;0720:27;0721:27;0734:08;0735:08;0736:08;0737:08;0738:08;,435.45;436.45;437.45;438.45;439.45;440.45;441.45;454.15;455.15;456.15;457.15;458.15;,1.00;1.00;1.00;1.00;1.00;1.00;12.70;1.00;1.00;1.00;1.00;
484,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:29;0716:29;0717:29;0718:29;0719:29;0720:29;0721:29;0734:13;0735:13;0736:13;0737:13;0738:13;,435.48;436.48;437.48;438.48;439.48;440.48;441.48;454.22;455.22;456.22;457.22;458.22;,1.00;1.00;1.00;1.00;1.00;1.00;12.73;1.00;1.00;1.00;1.00;
485,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:30;0716:30;0717:30;0718:30;0719:30;0720:30;0721:30;0734:14;0735:14;0736:14;0737:14;0738:14;,435.52;436.52;437.52;438.52;439.52;440.52;441.52;454.23;455.23;456.23;457.23;458.23;,1.00;1.00;1.00;1.00;1.00;1.00;12.72;1.00;1.00;1.00;1.00;
486,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:32;0716:32;0717:32;0718:32;0719:32;0720:32;0721:32;0734:15;0735:15;0736:15;0737:15;0738:15;,435.55;436.55;437.55;438.55;439.55;440.55;441.55;454.27;455.27;456.27;457.27;458.27;,1.00;1.00;1.00;1.00;1.00;1.00;12.72;1.00;1.00;1.00;1.00;
487,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:34;0716:34;0717:34;0718:34;0719:34;0720:34;0721:34;0734:16;0735:16;0736:16;0737:16;0738:16;,435.57;436.57;437.57;438.57;439.57;440.57;441.57;454.28;455.28;456.28;457.28;458.28;,1.00;1.00;1.00;1.00;1.00;1.00;12.72;1.00;1.00;1.00;1.00;
488,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:36;0716:36;0717:36;0718:36;0719:36;0720:36;0721:36;0734:17;0735:17;0736:17;0737:17;0738:17;,435.60;436.60;437.60;438.60;439.60;440.60;441.60;454.30;455.30;456.30;457.30;458.30;,1.00;1.00;1.00;1.00;1.00;1.00;12.70;1.00;1.00;1.00;1.00;
489,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:37;0716:37;0717:37;0718:37;0719:37;0720:37;0721:37;0734:19;0735:19;0736:19;0737:19;0738:19;,435.63;436.63;437.63;438.63;439.63;440.63;441.63;454.32;455.32;456.32;457.32;458.32;,1.00;1.00;1.00;1.00;1.00;1.00;12.68;1.00;1.00;1.00;1.00;
490,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:39;0716:39;0717:39;0718:39;0719:39;0720:39;0721:39;0734:21;0735:21;0736:21;0737:21;0738:21;,435.67;436.67;437.67;438.67;439.67;440.67;441.67;454.35;455.35;456.35;457.35;458.35;,1.00;1.00;1.00;1.00;1.00;1.00;12.68;1.00;1.00;1.00;1.00;
491,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:42;0716:42;0717:42;0718:42;0719:42;0720:42;0721:42;0734:22;0735:22;0736:22;0737:22;0738:22;,435.70;436.70;437.70;438.70;439.70;440.70;441.70;454.37;455.37;456.37;457.37;458.37;,1.00;1.00;1.00;1.00;1.00;1.00;12.67;1.00;1.00;1.00;1.00;
492,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:43;0716:43;0717:43;0718:43;0719:43;0720:43;0721:43;0734:22;0735:22;0736:22;0737:22;0738:22;,435.72;436.72;437.72;438.72;439.72;440.72;441.72;454.38;455.38;456.38;457.38;458.38;,1.00;1.00;1.00;1.00;1.00;1.00;12.67;1.00;1.00;1.00;1.00;
493,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:45;0716:45;0717:45;0718:45;0719:45;0720:45;0721:45;0734:23;0735:23;0736:23;0737:23;0738:23;,435.75;436.75;437.75;438.75;439.75;440.75;441.75;454.40;455.40;456.40;457.40;458.40;,1.00;1.00;1.00;1.00;1.00;1.00;12.65;1.00;1.00;1.00;1.00;
494,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:46;0716:46;0717:46;0718:46;0719:46;0720:46;0721:46;0734:27;0735:27;0736:27;0737:27;0738:27;,435.78;436.78;437.78;438.78;439.78;440.78;441.78;454.45;455.45;456.45;457.45;458.45;,1.00;1.00;1.00;1.00;1.00;1.00;12.67;1.00;1.00;1.00;1.00;
495,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:49;0716:49;0717:49;0718:49;0719:49;0720:49;0721:49;0734:30;0735:30;0736:30;0737:30;0738:30;,435.82;436.82;437.82;438.82;439.82;440.82;441.82;454.52;455.52;456.52;457.52;458.52;,1.00;1.00;1.00;1.00;1.00;1.00;12.70;1.00;1.00;1.00;1.00;
496,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:51;0716:51;0717:51;0718:51;0719:51;0720:51;0721:51;0734:34;0735:34;0736:34;0737:34;0738:34;,435.85;436.85;437.85;438.85;439.85;440.85;441.85;454.57;455.57;456.57;457.57;458.57;,1.00;1.00;1.00;1.00;1.00;1.00;12.72;1.00;1.00;1.00;1.00;
497,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:52;0716:52;0717:52;0718:52;0719:52;0720:52;0721:52;0734:37;0735:37;0736:37;0737:37;0738:37;,435.87;436.87;437.87;438.87;439.87;440.87;441.87;454.62;455.62;456.62;457.62;458.62;,1.00;1.00;1.00;1.00;1.00;1.00;12.75;1.00;1.00;1.00;1.00;
498,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:53;0716:53;0717:53;0718:53;0719:53;0720:53;0721:53;0734:37;0735:37;0736:37;0737:37;0738:37;,435.90;436.90;437.90;438.90;439.90;440.90;441.90;454.63;455.63;456.63;457.63;458.63;,1.00;1.00;1.00;1.00;1.00;1.00;12.73;1.00;1.00;1.00;1.00;
499,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:55;0716:55;0717:55;0718:55;0719:55;0720:55;0721:55;0734:39;0735:39;0736:39;0737:39;0738:39;,435.93;436.93;437.93;438.93;439.93;440.93;441.93;454.67;455.67;456.67;457.67;458.67;,1.00;1.00;1.00;1.00;1.00;1.00;12.73;1.00;1.00;1.00;1.00;
500,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0715:58;0716:58;0717:58;0718:58;0719:58;0720:58;0721:58;0734:40;0735:40;0736:40;0737:40;0738:40;,435.97;436.97;437.97;438.97;439.97;440.97;441.97;454.68;455.68;456.68;457.68;458.68;,1.00;1.00;1.00;1.00;1.00;1.00;12.72;1.00;1.00;1.00;1.00;
501,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:00;0717:00;0718:00;0719:00;0720:00;0721:00;0722:00;0734:43;0735:43;0736:43;0737:43;0738:43;,436.00;437.00;438.00;439.00;440.00;441.00;442.00;454.72;455.72;456.72;457.72;458.72;,1.00;1.00;1.00;1.00;1.00;1.00;12.72;1.00;1.00;1.00;1.00;
502,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:00;0717:00;0718:00;0719:00;0720:00;0721:00;0722:00;0734:45;0735:45;0736:45;0737:45;0738:45;,436.02;437.02;438.02;439.02;440.02;441.02;442.02;454.77;455.77;456.77;457.77;458.77;,1.00;1.00;1.00;1.00;1.00;1.00;12.75;1.00;1.00;1.00;1.00;
503,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:02;0717:02;0718:02;0719:02;0720:02;0721:02;0722:02;0734:47;0735:47;0736:47;0737:47;0738:47;,436.05;437.05;438.05;439.05;440.05;441.05;442.05;454.80;455.80;456.80;457.80;458.80;,1.00;1.00;1.00;1.00;1.00;1.00;12.75;1.00;1.00;1.00;1.00;
504,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:05;0717:05;0718:05;0719:05;0720:05;0721:05;0722:05;0734:52;0735:52;0736:52;0737:52;0738:52;,436.08;437.08;438.08;439.08;440.08;441.08;442.08;454.87;455.87;456.87;457.87;458.87;,1.00;1.00;1.00;1.00;1.00;1.00;12.78;1.00;1.00;1.00;1.00;
505,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:07;0717:07;0718:07;0719:07;0720:07;0721:07;0722:07;0734:54;0735:54;0736:54;0737:54;0738:54;,436.12;437.12;438.12;439.12;440.12;441.12;442.12;454.92;455.92;456.92;457.92;458.92;,1.00;1.00;1.00;1.00;1.00;1.00;12.80;1.00;1.00;1.00;1.00;
506,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:08;0717:08;0718:08;0719:08;0720:08;0721:08;0722:08;0734:57;0735:57;0736:57;0737:57;0738:57;,436.15;437.15;438.15;439.15;440.15;441.15;442.15;454.95;455.95;456.95;457.95;458.95;,1.00;1.00;1.00;1.00;1.00;1.00;12.80;1.00;1.00;1.00;1.00;
507,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:09;0717:09;0718:09;0719:09;0720:09;0721:09;0722:09;0735:00;0736:00;0737:00;0738:00;0739:00;,436.17;437.17;438.17;439.17;440.17;441.17;442.17;455.00;456.00;457.00;458.00;459.00;,1.00;1.00;1.00;1.00;1.00;1.00;12.83;1.00;1.00;1.00;1.00;
508,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:12;0717:12;0718:12;0719:12;0720:12;0721:12;0722:12;0735:00;0736:00;0737:00;0738:00;0739:00;,436.20;437.20;438.20;439.20;440.20;441.20;442.20;455.02;456.02;457.02;458.02;459.02;,1.00;1.00;1.00;1.00;1.00;1.00;12.82;1.00;1.00;1.00;1.00;
509,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:14;0717:14;0718:14;0719:14;0720:14;0721:14;0722:14;0735:01;0736:01;0737:01;0738:01;0739:01;,436.23;437.23;438.23;439.23;440.23;441.23;442.23;455.03;456.03;457.03;458.03;459.03;,1.00;1.00;1.00;1.00;1.00;1.00;12.80;1.00;1.00;1.00;1.00;
510,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:15;0717:15;0718:15;0719:15;0720:15;0721:15;0722:15;0735:05;0736:05;0737:05;0738:05;0739:05;,436.27;437.27;438.27;439.27;440.27;441.27;442.27;455.08;456.08;457.08;458.08;459.08;,1.00;1.00;1.00;1.00;1.00;1.00;12.82;1.00;1.00;1.00;1.00;
511,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:17;0717:17;0718:17;0719:17;0720:17;0721:17;0722:17;0735:06;0736:06;0737:06;0738:06;0739:06;,436.30;437.30;438.30;439.30;440.30;441.30;442.30;455.10;456.10;457.10;458.10;459.10;,1.00;1.00;1.00;1.00;1.00;1.00;12.80;1.00;1.00;1.00;1.00;
512,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:19;0717:19;0718:19;0719:19;0720:19;0721:19;0722:19;0735:07;0736:07;0737:07;0738:07;0739:07;,436.32;437.32;438.32;439.32;440.32;441.32;442.32;455.13;456.13;457.13;458.13;459.13;,1.00;1.00;1.00;1.00;1.00;1.00;12.82;1.00;1.00;1.00;1.00;
513,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:21;0717:21;0718:21;0719:21;0720:21;0721:21;0722:21;0735:09;0736:09;0737:09;0738:09;0739:09;,436.35;437.35;438.35;439.35;440.35;441.35;442.35;455.17;456.17;457.17;458.17;459.17;,1.00;1.00;1.00;1.00;1.00;1.00;12.82;1.00;1.00;1.00;1.00;
514,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:22;0717:22;0718:22;0719:22;0720:22;0721:22;0722:22;0735:12;0736:12;0737:12;0738:12;0739:12;,436.38;437.38;438.38;439.38;440.38;441.38;442.38;455.20;456.20;457.20;458.20;459.20;,1.00;1.00;1.00;1.00;1.00;1.00;12.82;1.00;1.00;1.00;1.00;
515,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:24;0717:24;0718:24;0719:24;0720:24;0721:24;0722:24;0735:13;0736:13;0737:13;0738:13;0739:13;,436.42;437.42;438.42;439.42;440.42;441.42;442.42;455.22;456.22;457.22;458.22;459.22;,1.00;1.00;1.00;1.00;1.00;1.00;12.80;1.00;1.00;1.00;1.00;
516,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:27;0717:27;0718:27;0719:27;0720:27;0721:27;0722:27;0735:15;0736:15;0737:15;0738:15;0739:15;,436.45;437.45;438.45;439.45;440.45;441.45;442.45;455.25;456.25;457.25;458.25;459.25;,1.00;1.00;1.00;1.00;1.00;1.00;12.80;1.00;1.00;1.00;1.00;
517,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:28;0717:28;0718:28;0719:28;0720:28;0721:28;0722:28;0735:19;0736:19;0737:19;0738:19;0739:19;,436.47;437.47;438.47;439.47;440.47;441.47;442.47;455.32;456.32;457.32;458.32;459.32;,1.00;1.00;1.00;1.00;1.00;1.00;12.85;1.00;1.00;1.00;1.00;
518,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:30;0717:30;0718:30;0719:30;0720:30;0721:30;0722:30;0735:21;0736:21;0737:21;0738:21;0739:21;,436.50;437.50;438.50;439.50;440.50;441.50;442.50;455.35;456.35;457.35;458.35;459.35;,1.00;1.00;1.00;1.00;1.00;1.00;12.85;1.00;1.00;1.00;1.00;
519,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:31;0717:31;0718:31;0719:31;0720:31;0721:31;0722:31;0735:22;0736:22;0737:22;0738:22;0739:22;,436.53;437.53;438.53;439.53;440.53;441.53;442.53;455.37;456.37;457.37;458.37;459.37;,1.00;1.00;1.00;1.00;1.00;1.00;12.83;1.00;1.00;1.00;1.00;
520,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:34;0717:34;0718:34;0719:34;0720:34;0721:34;0722:34;0735:23;0736:23;0737:23;0738:23;0739:23;,436.57;437.57;438.57;439.57;440.57;441.57;442.57;455.40;456.40;457.40;458.40;459.40;,1.00;1.00;1.00;1.00;1.00;1.00;12.83;1.00;1.00;1.00;1.00;
521,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:36;0717:36;0718:36;0719:36;0720:36;0721:36;0722:36;0735:24;0736:24;0737:24;0738:24;0739:24;,436.60;437.60;438.60;439.60;440.60;441.60;442.60;455.42;456.42;457.42;458.42;459.42;,1.00;1.00;1.00;1.00;1.00;1.00;12.82;1.00;1.00;1.00;1.00;
522,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:37;0717:37;0718:37;0719:37;0720:37;0721:37;0722:37;0735:25;0736:25;0737:25;0738:25;0739:25;,436.62;437.62;438.62;439.62;440.62;441.62;442.62;455.43;456.43;457.43;458.43;459.43;,1.00;1.00;1.00;1.00;1.00;1.00;12.82;1.00;1.00;1.00;1.00;
523,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:38;0717:38;0718:38;0719:38;0720:38;0721:38;0722:38;0735:27;0736:27;0737:27;0738:27;0739:27;,436.65;437.65;438.65;439.65;440.65;441.65;442.65;455.45;456.45;457.45;458.45;459.45;,1.00;1.00;1.00;1.00;1.00;1.00;12.80;1.00;1.00;1.00;1.00;
524,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:40;0717:40;0718:40;0719:40;0720:40;0721:40;0722:40;0735:32;0736:32;0737:32;0738:32;0739:32;,436.68;437.68;438.68;439.68;440.68;441.68;442.68;455.55;456.55;457.55;458.55;459.55;,1.00;1.00;1.00;1.00;1.00;1.00;12.87;1.00;1.00;1.00;1.00;
525,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:43;0717:43;0718:43;0719:43;0720:43;0721:43;0722:43;0735:34;0736:34;0737:34;0738:34;0739:34;,436.72;437.72;438.72;439.72;440.72;441.72;442.72;455.57;456.57;457.57;458.57;459.57;,1.00;1.00;1.00;1.00;1.00;1.00;12.85;1.00;1.00;1.00;1.00;
526,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:45;0717:45;0718:45;0719:45;0720:45;0721:45;0722:45;0735:36;0736:36;0737:36;0738:36;0739:36;,436.75;437.75;438.75;439.75;440.75;441.75;442.75;455.60;456.60;457.60;458.60;459.60;,1.00;1.00;1.00;1.00;1.00;1.00;12.85;1.00;1.00;1.00;1.00;
527,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:45;0717:45;0718:45;0719:45;0720:45;0721:45;0722:45;0735:37;0736:37;0737:37;0738:37;0739:37;,436.77;437.77;438.77;439.77;440.77;441.77;442.77;455.62;456.62;457.62;458.62;459.62;,1.00;1.00;1.00;1.00;1.00;1.00;12.85;1.00;1.00;1.00;1.00;
528,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:47;0717:47;0718:47;0719:47;0720:47;0721:47;0722:47;0735:37;0736:37;0737:37;0738:37;0739:37;,436.80;437.80;438.80;439.80;440.80;441.80;442.80;455.63;456.63;457.63;458.63;459.63;,1.00;1.00;1.00;1.00;1.00;1.00;12.83;1.00;1.00;1.00;1.00;
529,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:50;0717:50;0718:50;0719:50;0720:50;0721:50;0722:50;0735:38;0736:38;0737:38;0738:38;0739:38;,436.83;437.83;438.83;439.83;440.83;441.83;442.83;455.65;456.65;457.65;458.65;459.65;,1.00;1.00;1.00;1.00;1.00;1.00;12.82;1.00;1.00;1.00;1.00;
530,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:52;0717:52;0718:52;0719:52;0720:52;0721:52;0722:52;0735:39;0736:39;0737:39;0738:39;0739:39;,436.87;437.87;438.87;439.87;440.87;441.87;442.87;455.67;456.67;457.67;458.67;459.67;,1.00;1.00;1.00;1.00;1.00;1.00;12.80;1.00;1.00;1.00;1.00;
531,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:53;0717:53;0718:53;0719:53;0720:53;0721:53;0722:53;0735:45;0736:45;0737:45;0738:45;0739:45;,436.90;437.90;438.90;439.90;440.90;441.90;442.90;455.75;456.75;457.75;458.75;459.75;,1.00;1.00;1.00;1.00;1.00;1.00;12.85;1.00;1.00;1.00;1.00;
532,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:54;0717:54;0718:54;0719:54;0720:54;0721:54;0722:54;0735:45;0736:45;0737:45;0738:45;0739:45;,436.92;437.92;438.92;439.92;440.92;441.92;442.92;455.77;456.77;457.77;458.77;459.77;,1.00;1.00;1.00;1.00;1.00;1.00;12.85;1.00;1.00;1.00;1.00;
533,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0716:57;0717:57;0718:57;0719:57;0720:57;0721:57;0722:57;0735:49;0736:49;0737:49;0738:49;0739:49;,436.95;437.95;438.95;439.95;440.95;441.95;442.95;455.82;456.82;457.82;458.82;459.82;,1.00;1.00;1.00;1.00;1.00;1.00;12.87;1.00;1.00;1.00;1.00;
