link_id,from_node_id,to_node_id,FT,AT,period,vol_period,vol_period_hourly,speed_period,density_period,t0,t3,Demand,VOC,VOC_period,alpha,beta,peak_factor,period_cap,vol_valid,demand_est
4498BA,6215,9063,6,2,1400_1800,2335.5,583.875,12.59375,48.46604036348519,0.0,12.0,1941.0,2.619315003343655,0.6644673478812216,1.61,3.25,1.2032457496136013,891.6453336153329,265.9489299978592,2335.5
4717AB,9187,9188,6,2,1400_1800,1720.0,430.0,18.21875,23.76665401202277,0.0,1.0,421.5,0.5688002441573161,0.6644673478812216,1.61,3.25,4.080664294187426,3023.9086879229444,537.1432468381687,1720.0000000000002
4717BA,9188,9187,6,2,1400_1800,1737.0,434.25,15.984375,27.498356130658685,11.0,11.0,420.5,0.5674507773858871,0.6644673478812216,1.61,3.25,4.130796670630202,3061.0584551526254,535.5814014086808,1737.0
4833AB,9175,9218,6,2,1400_1800,1378.5,344.625,15.453125,22.79566948669009,0.0,10.0,940.0,1.2684987651432436,0.6644673478812216,1.61,3.25,1.4664893617021277,1086.7176522984907,653.2743188691012,1378.5000000000002
4833BA,9218,9175,6,2,1400_1800,1453.0,363.25,16.103125,23.012172260104876,7.0,15.0,860.0,1.1605414234289249,0.6644673478812216,1.61,3.25,1.6895348837209303,1252.0018421289778,693.7094106467365,1453.0
4840AB,6234,9158,6,2,1400_1800,2147.5,536.875,23.965625,23.208627980330867,0.0,0.0,543.5,0.7334351902716519,0.6644673478812216,1.61,3.25,3.9512419503219873,2928.0024035997,685.0688771863624,2147.5
4840BA,9158,6234,6,2,1400_1800,1560.0,390.0,26.740624999999998,14.823086410844017,0.0,0.0,423.5,0.5714991777001741,0.6644673478812216,1.61,3.25,3.6835891381345927,2729.662720212038,540.2529757852512,1560.0000000000002
5123AB,9416,9417,6,2,1400_1800,1799.0,449.75,30.196875,14.894541049768412,0.0,0.0,413.5,0.5580045099858842,0.6644673478812216,1.61,3.25,4.350665054413543,3223.988279316074,524.5215240689946,1799.0
5123BA,9417,9416,6,2,1400_1800,1681.5,420.375,30.196875,13.903479410434812,0.0,0.0,380.5,0.5134721065287279,0.6644673478812216,1.61,3.25,4.419185282522996,3274.7640594687746,469.7397022022916,1681.5
5230AB,9586,39834,6,2,1400_1800,2976.5,744.125,28.496875000000003,26.21321236659559,0.0,0.0,838.5,1.1315278878432018,0.6644673478812216,1.61,3.25,3.5497912939773406,2630.5140438681437,703.380371996442,2976.5
5230BA,39834,9586,6,2,1400_1800,2670.0,667.5,27.996875000000003,24.10798471642861,0.0,0.0,666.0,0.8987448697717023,0.6644673478812216,1.61,3.25,4.009009009009009,2970.8097256546557,739.8588529960252,2670.0000000000005
53AB,6075,35481,6,2,1400_1800,1706.0,426.5,36.421875,11.720705143901768,0.0,0.0,475.0,0.6409967164287667,0.6644673478812216,1.61,3.25,3.591578947368421,2661.4800922924637,613.135460134438,1706.0
53BA,35481,6075,6,2,1400_1800,1603.0,400.75,37.78125,10.654802231697698,0.0,0.0,346.5,0.4675902363001424,0.6644673478812216,1.61,3.25,4.626262626262626,3428.215295263452,409.9513898893485,1603.0
5597AB,9922,9923,6,2,1400_1800,2240.7,560.175,26.512499999999996,21.805170538088905,0.0,0.0,663.8,0.8957760428745585,0.6644673478812216,1.61,3.25,3.3755649291955407,2501.406481925505,739.6162949526129,2240.7
5597BA,9923,9922,6,2,1400_1800,2035.5,508.875,25.859375,20.116257452371933,0.0,0.0,507.0,0.6841796531144941,0.6644673478812216,1.61,3.25,4.014792899408284,2975.095781837536,650.5232210651976,2035.5
5602AB,9930,9803,6,2,1400_1800,2876.56666665,719.1416666625,29.827569444375,24.648197676381116,0.0,0.0,758.9,1.0241103328374548,0.6644673478812216,1.61,3.25,3.790442306825669,2808.844491081377,731.4984326207175,2876.56666665
5602BA,9803,9930,6,2,1400_1800,2559.0,639.75,26.3375,25.07858937814384,0.0,0.0,834.0,1.1254552873717714,0.6644673478812216,1.61,3.25,3.068345323741007,2273.7464817246764,705.3150055572092,2559.0
6187AB,10281,9892,6,2,1400_1800,1186.0,296.5,26.328125,11.37469178512892,0.0,0.0,316.5,0.427106233157273,0.6644673478812216,1.61,3.25,3.7472353870458135,2776.8267188067007,355.85667626278945,1186.0
6187BA,9892,10281,6,2,1400_1800,1796.5,449.125,21.696875,21.018115364649447,0.0,0.0,494.5,0.6673113184716318,0.6644673478812216,1.61,3.25,3.6329625884732053,2692.146754103604,636.6916103957161,1796.5
6191AB,10287,10277,6,2,1400_1800,2166.4,541.6,45.143125,12.010491058846164,0.0,0.0,581.6,0.7848498742630963,0.6644673478812216,1.61,3.25,3.7248968363136177,2760.273105775873,711.8251710123656,2166.4
6191BA,10277,10287,6,2,1400_1800,1773.5,443.375,26.528125000000003,16.84971503056031,0.0,0.0,471.0,0.6355988493430508,0.6644673478812216,1.61,3.25,3.7653927813163484,2790.2819550933323,608.0133580399341,1773.5
6269AB,10383,10384,6,2,1400_1800,1868.0,467.0,25.709375,18.307820956048488,0.0,0.0,441.0,0.5951148462001813,0.6644673478812216,1.61,3.25,4.235827664399093,3138.889933476223,566.6295120210194,1867.9999999999998
6269BA,10384,10383,6,2,1400_1800,2287.0,571.75,25.096874999999997,23.242806130471344,0.0,0.0,507.0,0.6841796531144941,0.6644673478812216,1.61,3.25,4.510848126232742,3342.6892916052298,650.5232210651974,2287.0
6278AB,10397,10398,6,2,1400_1800,1947.41666665,486.8541666625,30.675520833125,16.190146717031787,0.0,0.0,484.33333335,0.6535917396512616,0.6644673478812216,1.61,3.25,4.020818995009607,2979.5613201737947,624.706409205692,1947.41666665
6278BA,10398,10397,6,2,1400_1800,2401.0,600.25,16.334375,38.76135902455938,7.0,15.0,1393.5,1.8804819459862872,0.6644673478812216,1.61,3.25,1.7229996411912452,1276.8003463817934,426.542108873892,2401.0000000000005
6477AB,6272,10502,6,2,1400_1800,801.0,200.25,17.628125,11.576461534610889,13.0,15.0,210.5,0.28406275538580084,0.6644673478812216,1.61,3.25,3.8052256532066506,2819.7994450631836,174.89616540895364,801.0000000000001
6477BA,10502,6272,6,2,1400_1800,1069.5,267.375,16.609375,16.484876173028788,7.0,14.0,574.5,0.7752686601859504,0.6644673478812216,1.61,3.25,1.8616187989556137,1379.5217773197196,707.5474554552621,1069.5
6508AB,10549,10539,6,2,1400_1800,1716.0,429.0,26.409375,16.493064456428243,0.0,0.0,482.0,0.6504429838287695,0.6644673478812216,1.61,3.25,3.5601659751037342,2638.2020294829413,621.8641421956122,1715.9999999999998
6508BA,10539,10549,6,2,1400_1800,2288.0,572.0,27.94375,20.741840760707046,0.0,0.0,587.5,0.7928117282145272,0.6644673478812216,1.61,3.25,3.894468085106383,2885.931071116659,715.1384314604016,2288.0
6539AB,10411,10543,6,2,1400_1800,1398.5,349.625,18.275,19.522965114146544,0.0,2.0,360.0,0.4858080377144337,0.6644673478812216,1.61,3.25,3.8847222222222224,2878.709060845268,433.9833679484291,1398.5
6539BA,10543,10411,6,2,1400_1800,2113.0,528.25,13.141666666875,41.842712388940285,2.0,15.0,1883.9999999999998,2.5423953973722027,0.6644673478812216,1.61,3.25,1.1215498938428876,831.1059728097282,278.10825922517205,2113.0
6554AB,10562,10563,6,2,1400_1800,1423.5,355.875,29.712500000000002,11.967160047399855,0.0,0.0,345.5,0.46624076952871346,0.6644673478812216,1.61,3.25,4.120115774240231,3053.14355378854,408.1600490772094,1423.4999999999998
6554BA,10563,10562,6,2,1400_1800,1384.5,346.125,25.00625,14.085262956272526,0.0,0.0,397.5,0.5364130416430205,0.6644673478812216,1.61,3.25,3.483018867924528,2581.0334434809956,498.4630287142684,1384.5
6575AB,10300,10358,6,2,1400_1800,1839.0,459.75,31.292187499999997,14.688970802563254,0.0,0.0,436.5,0.5890422457287509,0.6644673478812216,1.61,3.25,4.213058419243986,3122.0171614768096,559.9946544382933,1839.0000000000002
6575BA,10358,10300,6,2,1400_1800,1909.5,477.375,16.8375,29.018524233191755,3.0,7.0,563.0,0.7597497923145171,0.6644673478812216,1.61,3.25,3.391651865008881,2513.3274392650515,699.9361085753161,1909.5
6597AB,10582,10587,6,2,1400_1800,2193.5,548.375,18.546875,29.79582029859477,0.0,1.0,540.0,0.7287120565716505,0.6644673478812216,1.61,3.25,4.062037037037037,3010.105267531448,682.1365278879065,2193.5
6597BA,10587,10582,6,2,1400_1800,1827.5,456.875,15.715625,29.650424238086114,0.0,4.0,546.5,0.7374835905859389,0.6644673478812216,1.61,3.25,3.344007319304666,2478.0212377987027,687.5181760658689,1827.5
6648AB,10331,10566,6,2,1400_1800,2530.5,632.625,21.650000000000002,29.580901244117534,15.0,15.0,501.5,0.6767575858716347,0.6644673478812216,1.61,3.25,5.045862412761715,3739.152767295286,644.5613950194457,2530.5
6648BA,10566,10331,6,2,1400_1800,1966.5,491.625,20.728125,24.306363910518176,13.0,13.0,513.0,0.692276453743068,0.6644673478812216,1.61,3.25,3.8333333333333335,2840.6281758787773,656.8028135586196,1966.5
6655AB,10607,10608,6,2,1400_1800,1447.0,361.75,25.146875,14.504260635378358,0.0,0.0,381.0,0.5141468399144423,0.6644673478812216,1.61,3.25,3.797900262467192,2814.3710855847935,470.59783328383435,1447.0
6655BA,10608,10607,6,2,1400_1800,2359.5,589.875,22.653125000000003,28.338051596237925,12.0,14.0,684.5,0.9237100050431385,0.6644673478812216,1.61,3.25,3.4470416362308254,2554.3731118185824,740.9930928501863,2359.5
6707AB,10348,10376,6,2,1400_1800,1809.0,452.25,14.73125,30.87245543345599,0.0,15.0,1809.0,2.4411853895150295,0.6644673478812216,1.61,3.25,1.0,741.033437185768,295.42000265525127,1809.0000000000002
6707BA,10376,10348,6,2,1400_1800,1889.0,472.25,11.996875,40.10691023748569,0.0,15.0,1889.0,2.549142731229348,0.6644673478812216,1.61,3.25,1.0,741.033437185768,277.0085054681932,1889.0
6747AB,10327,10295,6,2,1400_1800,2430.0,607.5,23.784375,25.795427086147637,0.0,0.0,645.5,0.8710808009574081,0.6644673478812216,1.61,3.25,3.764523625096824,2789.637881272527,736.6615659439578,2430.0
6747BA,10295,10327,6,2,1400_1800,2336.5,584.125,24.3375,24.211568058045877,0.0,0.0,599.0,0.8083305960859605,0.6644673478812216,1.61,3.25,3.9006677796327214,2890.5252520610134,720.9766058591719,2336.5
6756AB,10655,6227,6,2,1400_1800,2662.5,665.625,26.784375,25.06345916388915,0.0,0.0,699.5,0.9439520066145732,0.6644673478812216,1.61,3.25,3.806290207290922,2820.5883152353213,740.7870801949207,2662.5
6756BA,6227,10655,6,2,1400_1800,1265.99999995,316.4999999875,27.741666666875,11.435484358988552,0.0,0.0,316.66666665,0.4273311442633534,0.6644673478812216,1.61,3.25,3.997894736894626,2962.573678387916,356.1580148080354,1265.99999995
6862AB,10631,37788,6,2,1400_1800,1786.0,446.5,26.35625,17.22897281517964,0.0,0.0,439.0,0.5924159126573233,0.6644673478812216,1.61,3.25,4.068337129840547,3014.7738469562223,563.693713332409,1786.0
6862BA,37788,10631,6,2,1400_1800,2064.5,516.125,25.34375,20.896663138437766,0.0,0.0,400.0,0.5397867085715929,0.6644673478812216,1.61,3.25,5.16125,3824.658827675045,502.6015752007423,2064.5
6882AB,27066,10705,6,2,1400_1800,2036.0,509.0,27.546875,18.547875044166126,0.0,0.0,527.0,0.7111689885430738,0.6644673478812216,1.61,3.25,3.8633776091081593,2862.891988823954,670.5380950265192,2036.0
6882BA,10705,27066,6,2,1400_1800,1934.0,483.5,26.434375,18.373630924406157,0.0,0.0,517.5,0.6983490542144984,0.6644673478812216,1.61,3.25,3.7371980676328502,2769.3887295019813,661.3581093831941,1934.0
6920AB,6045,6010,6,2,1400_1800,2349.5,587.375,31.1375,19.10364906716192,0.0,0.0,590.5,0.7968601285288142,0.6644673478812216,1.61,3.25,3.97883149872989,2948.4471814868107,716.7399353025827,2349.5
6920BA,6010,6045,6,2,1400_1800,2410.0,602.5,30.25625,20.18160905956872,0.0,0.0,503.5,0.6794565194144927,0.6644673478812216,1.61,3.25,4.786494538232374,3546.952499737241,646.7519908112693,2410.0
6924AB,10721,10722,6,2,1400_1800,1857.0,464.25,26.028125,18.113776614945873,0.0,0.0,444.5,0.5998379799001827,0.6644673478812216,1.61,3.25,4.177727784026996,3095.835979424007,571.7162443992174,1857.0
6924BA,10722,10721,6,2,1400_1800,1675.0,418.75,24.700000000000003,17.137668101615475,0.0,0.0,394.5,0.5323646413287336,0.6644673478812216,1.61,3.25,4.245880861850444,3146.3396889383052,493.4661966175828,1675.0000000000002
6932AB,10648,10633,6,2,1400_1800,2012.0,503.0,23.081249999999997,22.146809583955132,0.0,0.0,569.5,0.7685213263288055,0.6644673478812216,1.61,3.25,3.5329236172080773,2618.014531374478,704.3425327669867,2012.0
6932BA,10633,10648,6,2,1400_1800,1654.0,413.5,24.95,16.685017187014523,0.0,0.0,425.5,0.574198111243032,0.6644673478812216,1.61,3.25,3.8871915393654524,2880.5389074154177,543.3438552232467,1653.9999999999998
6951AB,10290,10321,6,2,1400_1800,1765.0,441.25,28.071875,15.991867517605302,0.0,0.0,468.5,0.6322251824144783,0.6644673478812216,1.61,3.25,3.767342582710779,2791.726823122477,604.7631264371003,1765.0000000000002
6951BA,10321,10290,6,2,1400_1800,1915.0,478.75,25.528125000000003,19.316275416738986,0.0,0.0,564.5,0.7617739924716606,0.6644673478812216,1.61,3.25,3.3923826395039858,2513.8689676009667,700.9771685259389,1915.0
7089AB,10826,10867,6,2,1400_1800,1821.5,455.375,23.353125,19.740486542762806,0.0,0.0,504.0,0.6801312528002071,0.6644673478812216,1.61,3.25,3.6140873015873014,2678.159535384675,647.2955988912175,1821.4999999999998
7089BA,10867,10826,6,2,1400_1800,2838.5,709.625,19.390625,38.15070763218904,10.0,14.0,1006.5,1.358238305443271,0.6644673478812216,1.61,3.25,2.8201689021361154,2089.839454994339,616.988089673266,2838.5
7320AB,10988,10980,6,2,1400_1800,2473.5,618.375,23.259375,26.808990390184952,0.0,0.0,645.5,0.8710808009574081,0.6644673478812216,1.61,3.25,3.8319132455460885,2839.5758433446895,736.6615659439581,2473.5
7320BA,10980,10988,6,2,1400_1800,1786.0,446.5,21.353125,21.049064661103227,0.0,0.0,461.0,0.6221041816287609,0.6644673478812216,1.61,3.25,3.874186550976139,2870.9017761687237,594.7901996853985,1786.0
8223AB,11435,11430,6,2,1400_1800,2703.0,675.75,19.74375,34.6062333355895,9.0,10.0,664.5,0.8967206696145589,0.6644673478812216,1.61,3.25,4.067720090293454,3014.3166000197607,739.6960276191954,2703.0000000000005
8223BA,11430,11435,6,2,1400_1800,2699.0,674.75,18.165625,38.269572478460574,5.0,10.0,1054.0,1.4223379770861475,0.6644673478812216,1.61,3.25,2.5607210626185957,1897.5799307062503,590.8170397722821,2699.0
8228AB,11441,11442,6,2,1400_1800,2272.5,568.125,21.934375,26.23791553085605,0.0,0.0,590.0,0.7961853951430996,0.6644673478812216,1.61,3.25,3.8516949152542375,2854.234722041793,716.4768912299475,2272.5
8228BA,11442,11441,6,2,1400_1800,1622.0,405.5,22.425,18.204043775220942,0.0,0.0,403.0,0.5438351088858799,0.6644673478812216,1.61,3.25,4.024813895781637,2982.521675224108,507.5362849492511,1621.9999999999998
8243AB,11398,11435,6,2,1400_1800,1321.5,330.375,23.018749999999997,14.492804984539662,7.0,7.0,330.5,0.4459987679572787,0.6644673478812216,1.61,3.25,3.9984871406959153,2963.0126694129876,381.1637555927566,1321.5
8243BA,11435,11398,6,2,1400_1800,1583.0,395.75,21.137500000000003,18.93852412370569,0.0,2.0,272.0,0.36705496182868325,0.6644673478812216,1.61,3.25,5.819852941176471,4312.705628915702,276.32231336772503,1583.0000000000002
8257AB,11449,27184,6,2,1400_1800,2177.3571428,544.3392857,31.017857143125,17.843438344278315,0.0,0.0,554.4285714,0.7481829342351412,0.6644673478812216,1.61,3.25,3.9272094821915595,2910.1935411369514,693.7070613934986,2177.3571428
8257BA,27184,11449,6,2,1400_1800,1756.0,439.0,25.959375,17.064935771162318,0.0,0.0,452.0,0.6099589806859,0.6644673478812216,1.61,3.25,3.8849557522123894,2878.8821143765676,582.3930938979971,1756.0
8311AB,11408,11383,6,2,1400_1800,1472.5,368.125,20.525,18.030611009574585,2.0,2.0,350.5,0.47298810338585834,0.6644673478812216,1.61,3.25,4.20114122681883,3113.1861234123917,417.10288625622655,1472.4999999999998
8311BA,11383,11408,6,2,1400_1800,1365.5,341.375,17.559375000000003,19.9685445203421,12.0,15.0,320.5,0.4325041002429889,0.6644673478812216,1.61,3.25,4.260530421216849,3157.1955022688494,363.0896796700697,1365.5000000000002
8319AB,11486,11476,6,2,1400_1800,1937.5,484.375,17.675,27.99475928686963,6.0,14.0,1155.0,1.5586341210004748,0.6644673478812216,1.61,3.25,1.6774891774891776,1243.075571036732,536.7394248618483,1937.5000000000002
8319BA,11476,11486,6,2,1400_1800,1603.5,400.875,23.571875,17.128636296438764,0.0,0.0,391.0,0.5276415076287322,0.6644673478812216,1.61,3.25,4.101023017902813,3038.9951829344727,487.59584086719,1603.5
8370AB,6043,11502,6,2,1400_1800,2640.5,660.125,20.843750000000004,31.88512497287491,10.0,10.0,669.0,0.9027932700859893,0.6644673478812216,1.61,3.25,3.9469357249626307,2924.811346620359,740.1518933177214,2640.5
8370BA,11502,6043,6,2,1400_1800,2734.5,683.625,20.296875,34.20262327668743,15.0,15.0,563.5,0.7604245257002317,0.6644673478812216,1.61,3.25,4.852706299911269,3596.0176290762774,700.2847455179938,2734.5
8375AB,11506,11508,6,2,1400_1800,1694.5,423.625,26.096875,16.358524144556178,0.0,0.0,434.5,0.5863433121858929,0.6644673478812216,1.61,3.25,3.899884925201381,2889.945130750941,557.0122559890384,1694.5
8375BA,11508,11506,6,2,1400_1800,2739.5,684.875,26.3125,26.319815889525117,0.0,0.0,732.5,0.9884844100717297,0.6644673478812216,1.61,3.25,3.7399317406143346,2771.4144725875926,737.153442845712,2739.5000000000005
8435AB,11540,11380,6,2,1400_1800,2428.0,607.0,23.71875,25.52257067500394,0.0,0.0,465.0,0.6275020487144769,0.6644673478812216,1.61,3.25,5.221505376344086,3869.310076316225,600.1502820976175,2428.0000000000005
8435BA,11380,11540,6,2,1400_1800,2558.0,639.5,24.228125,26.501700386183042,0.0,0.0,619.5,0.8359946649002546,0.6644673478812216,1.61,3.25,4.129136400322841,3059.828139340104,729.4104008339561,2558.0
8446AB,11381,11544,6,2,1400_1800,2353.416666666667,588.3541666666667,29.3140625,20.392085694384328,0.0,0.0,451.66666666666674,0.6095091584287572,0.6644673478812216,1.61,3.25,5.210516605166052,3861.167029439718,581.9251493332408,2353.416666666667
8446BA,11544,11381,6,2,1400_1800,2578.5,644.625,22.903125,28.34920595662274,0.0,0.0,605.0,0.8164273967145343,0.6644673478812216,1.61,3.25,4.26198347107438,3158.272260799178,723.7029191465501,2578.5
8504AB,11565,11517,6,2,1400_1800,1972.5,493.125,21.40625,23.276456786589222,0.0,0.0,487.5,0.657865051071629,0.6644673478812216,1.61,3.25,4.046153846153846,2998.3352919977997,628.5093815367892,1972.5
8504BA,11517,11565,6,2,1400_1800,1355.0,338.75,18.0895833325,18.948316940347855,3.0,4.0,303.33333333333337,0.40933825400012475,0.6644673478812216,1.61,3.25,4.467032967032966,3310.220793582578,332.08650087122385,1354.9999999999998
8542AB,6130,6049,6,2,1400_1800,1499.375,374.84375,33.6171875,11.17717001098237,0.0,0.0,298.125,0.4023097812322654,0.6644673478812216,1.61,3.25,5.029350104821803,3726.916594986703,322.71809483372414,1499.375
8542BA,6049,6130,6,2,1400_1800,2140.5,535.125,16.25,34.09779470178131,7.0,15.0,1199.0,1.61801065894335,0.6644673478812216,1.61,3.25,1.7852376980817348,1322.9208276031163,514.3588177257689,2140.5000000000005
8560AB,11590,27206,6,2,1400_1800,1793.0,448.25,27.24375,16.511603946212723,0.0,0.0,443.0,0.5978137797430393,0.6644673478812216,1.61,3.25,4.047404063205418,2999.2617446367544,569.5442094134934,1793.0000000000005
8560BA,27206,11590,6,2,1400_1800,2659.0,664.75,27.831249999999997,23.92122772458767,0.0,0.0,405.5,0.5472087758144524,0.6644673478812216,1.61,3.25,6.5573366214549935,4859.205695380905,511.62150646021377,2659.0
8640AB,11611,11610,6,2,1400_1800,905.0,226.25,27.184375000000003,8.390996551796144,0.0,0.0,233.5,0.3151004911286674,0.6644673478812216,1.61,3.25,3.8758029978586723,2872.0996173581157,211.1327750935301,904.9999999999999
8640BA,11610,11611,6,2,1400_1800,1109.6666666666665,277.41666666666663,25.874999999375,10.827623330366151,0.0,0.0,283.0,0.38189909631440205,0.6644673478812216,1.61,3.25,3.921083627797408,2905.654078199554,295.7085704063429,1109.6666666666665
8678AB,11625,11619,6,2,1400_1800,1078.5,269.625,31.56875,8.630077774513406,0.0,0.0,263.0,0.3549097608858224,0.6644673478812216,1.61,3.25,4.100760456273764,3038.8006159880256,260.6722027072385,1078.5
8678BA,11619,11625,6,2,1400_1800,1854.5,463.625,32.80625,14.161236293360766,0.0,0.0,477.5,0.6443703833573391,0.6644673478812216,1.61,3.25,3.8837696335078533,2878.003160756035,616.287396510375,1854.4999999999998
8719AB,11385,11403,6,2,1400_1800,2238.5,559.625,32.7625,17.096631194045905,0.0,0.0,442.5,0.5971390463573247,0.6644673478812216,1.61,3.25,5.058757062146893,3748.70813365049,568.8175261395075,2238.5
8719BA,11403,11385,6,2,1400_1800,3058.5,764.625,31.4125,24.50251271926765,0.0,0.0,834.0,1.1254552873717714,0.6644673478812216,1.61,3.25,3.66726618705036,2717.5668676650735,705.3150055572092,3058.5
8742AB,11622,11626,6,2,1400_1800,2097.0,524.25,31.15,16.967003685285146,0.0,0.0,510.0,0.688228053428781,0.6644673478812216,1.61,3.25,4.1117647058823525,3046.955132899128,653.6923574197659,2096.9999999999995
8742BA,11626,11622,6,2,1400_1800,3350.5,837.625,32.04375,26.419937301583513,0.0,0.0,903.0,1.2185684946003712,0.6644673478812216,1.61,3.25,3.7104097452934663,2749.5376869223874,672.6555409993209,3350.5000000000005
8750AB,11637,11626,6,2,1400_1800,1236.5,309.125,29.71875,10.509098504581527,0.0,0.0,358.0,0.4831091041715757,0.6644673478812216,1.61,3.25,3.4539106145251397,2559.463254413972,430.44320350578477,1236.4999999999998
8750BA,11626,11637,6,2,1400_1800,1425.5,356.375,30.596874999999997,11.748429247705342,0.0,0.0,381.5,0.5148215733001568,0.6644673478812216,1.61,3.25,3.7365661861074706,2768.920484163335,471.4552159914493,1425.5
8775AB,11647,11666,6,2,1400_1800,1174.5,293.625,24.290625000000002,12.058725619866987,0.0,0.0,235.5,0.3177994246715254,0.6644673478812216,1.61,3.25,4.987261146496815,3695.7272695315687,214.39180416532596,1174.5
8775BA,11666,11647,6,2,1400_1800,952.5,238.125,25.3125,9.56123982209279,0.0,0.0,252.5,0.34074035978581807,0.6644673478812216,1.61,3.25,3.772277227722772,2795.3835600770058,242.70219099652485,952.4999999999999
8891AB,27407,9811,6,2,1400_1800,1774.6,443.65,42.886874999999996,10.348924360784723,0.0,0.0,425.20000000000005,0.5737932712116034,0.6644673478812216,1.61,3.25,4.173565380997177,3092.751499599867,542.8814358765245,1774.5999999999997
8891BA,9811,27407,6,2,1400_1800,1253.0,313.25,22.453125,14.160199127079881,9.0,9.0,315.0,0.4250820330001295,0.6644673478812216,1.61,3.25,3.977777777777778,2947.6663390278327,353.14488882493043,1253.0
88AB,6024,6075,6,2,1400_1800,1307.0,326.75,30.293750000000003,10.821382320312456,0.0,0.0,358.0,0.4831091041715757,0.6644673478812216,1.61,3.25,3.6508379888268156,2705.393023468712,430.4432035057844,1307.0
88BA,6075,6024,6,2,1400_1800,1106.0,276.5,33.821875,8.17962161242803,0.0,0.0,227.0,0.306328957114379,0.6644673478812216,1.61,3.25,4.872246696035242,3610.4977159799973,200.65451293562504,1106.0
8902AB,27410,11731,6,2,1400_1800,1675.0833333333333,418.7708333333333,45.079166666875,9.281095219378875,0.0,0.0,332.1666666666667,0.4482478792429937,0.6644673478812216,1.61,3.25,5.042900150526844,3736.957631929534,384.17234350839175,1675.0833333333333
8902BA,11731,27410,6,2,1400_1800,1358.0,339.5,20.38125,17.018278515274034,7.0,7.0,341.5,0.4608429024429975,0.6644673478812216,1.61,3.25,3.9765739385065886,2946.774253874884,400.9823217307928,1358.0
8937AB,11742,11715,6,2,1400_1800,2936.5,734.125,26.465625,28.87184011664932,0.0,0.0,913.5,1.2327378957003754,0.6644673478812216,1.61,3.25,3.21455938697318,2382.0959915665107,667.2493128636197,2936.4999999999995
8937BA,11715,11742,6,2,1400_1800,1509.0,377.25,28.21875,13.52126723377448,0.0,0.0,469.0,0.6328999158001928,0.6644673478812216,1.61,3.25,3.2174840085287846,2384.263233930328,605.4161635123869,1509.0
8966AB,11743,11762,6,2,1400_1800,3144.5,786.125,16.0,50.993600343141544,5.0,8.0,824.0,1.1119606196574816,0.6644673478812216,1.61,3.25,3.816140776699029,2827.8879165420476,709.490953269848,3144.5
8966BA,11762,11743,6,2,1400_1800,2976.0,744.0,19.015625,39.42930082682085,12.0,12.0,753.5,1.0168232122717382,0.6644673478812216,1.61,3.25,3.9495686794956866,2926.7624539679437,732.8333881182181,2976.0
9008AB,11653,11639,6,2,1400_1800,1632.8,408.2,40.167500000000004,10.188570693548568,0.0,0.0,446.0,0.6018621800573262,0.6644673478812216,1.61,3.25,3.660986547085202,2712.9134444774036,573.8761823769019,1632.8
9008BA,11639,11653,6,2,1400_1800,1038.0,259.5,31.659374999999997,8.213145077040277,0.0,0.0,273.5,0.3690791619858267,0.6644673478812216,1.61,3.25,3.7952468007312614,2812.404781714176,278.9503314133432,1037.9999999999998
9012AB,11782,11783,6,2,1400_1800,2732.5,683.125,27.903125,24.671458096564574,0.0,0.0,722.5,0.9749897423574398,0.6644673478812216,1.61,3.25,3.782006920415225,2802.5935876956555,738.6859985454138,2732.5
9012BA,11783,11782,6,2,1400_1800,2236.5,559.125,23.009375,24.65379243901358,0.0,0.0,545.0,0.7354593904287955,0.6644673478812216,1.61,3.25,4.103669724770643,3040.9564812219637,686.3009221013324,2236.5000000000005
9020AB,11797,11779,6,2,1400_1800,1661.0,415.25,24.2125,17.22978409031741,0.0,0.0,444.0,0.5991632465144682,0.6644673478812216,1.61,3.25,3.740990990990991,2772.1994125350466,570.993572123198,1661.0
9020BA,11779,11797,6,2,1400_1800,1621.0,405.25,24.2125,16.801995764454283,0.0,0.0,421.0,0.5681255107716017,0.6644673478812216,1.61,3.25,3.8503562945368173,2853.242759330475,536.3629021850857,1621.0000000000002
9045AB,11824,11816,6,2,1400_1800,1710.5,427.625,30.668750000000003,14.034689222821953,0.0,0.0,432.5,0.5836443786430349,0.6644673478812216,1.61,3.25,3.954913294797688,2930.722992615621,554.0095484433613,1710.4999999999998
9045BA,11816,11824,6,2,1400_1800,1640.0,410.0,27.784374999999997,14.95838987773299,0.0,0.0,365.0,0.4925553715715786,0.6644673478812216,1.61,3.25,4.493150684931507,3329.5748958483823,442.7978629927929,1640.0
9106AB,11822,11787,6,2,1400_1800,2114.5,528.625,21.856250000000003,24.33472405709414,0.0,0.0,585.5,0.7901127946716693,0.6644673478812216,1.61,3.25,3.6114432109308283,2676.200175797278,714.0396802425494,2114.5
9106BA,11787,11822,6,2,1400_1800,1707.0,426.75,19.63125,21.878574689426603,8.0,8.0,435.0,0.5870180455716074,0.6644673478812216,1.61,3.25,3.924137931034483,2907.9174190255308,557.7597694076037,1707.0
9203AB,11906,11907,6,2,1400_1800,1560.0833333,390.020833325,37.45989583375,10.425446671749683,0.0,0.0,405.91666665,0.5477710536133901,0.6644673478812216,1.61,3.25,3.843358653329639,2848.057273214527,512.2999388045276,1560.0833333000003
