link_id,from_node_id,to_node_id,Date,FT,AT,period,vol_period,vol_period_hourly,speed_period,density_period,t0,t3,Demand,avg_discharge_rate,peak_factor,congestion_period,rho,waiting_time,VOC_period,VOC,alpha,beta,VDF_TYPE,alpha_day,beta_day
26395BA,21705,34793,1/1/2018,6,3,0600_0900,394.5,131.5,29.123649960833333,4.440604730199563,0,0,57.5,38.0,4.144251641409263,0.25,936.1328747376169,0.010692307140186597,0.5099524574318918,0.08629167821149109,1.8,3.69,306,0.75,2.2
26403AB,21588,21597,1/1/2018,6,3,0600_0900,1065.0,355.0,37.35857852,9.781382617849767,0,0,303.25,165.0,3.511953833470734,0.25,1114.762653733402,0.0029323512566640417,0.5099524574318918,0.45509480726321166,1.8,3.69,306,0.75,2.2
26403BA,21597,21588,1/1/2018,6,3,0600_0900,1525.0,508.3333333333333,31.901355835,15.960868679660836,0,0,449.25,319.0,3.394546466332777,0.25,5229.342007446604,0.00711498335652675,0.5099524574318918,0.6742006336784759,1.8,3.69,306,0.75,2.2
26404AB,21590,21597,1/1/2018,6,3,0600_0900,604.5,201.5,33.15982954333334,6.07144367741104,0,0,118.25,62.0,5.112050739957716,0.25,849.5698923926211,0.005947369878420569,0.5099524574318918,0.17746071214797948,1.8,3.69,306,0.75,2.2
26404BA,21597,21590,1/1/2018,6,3,0600_0900,1572.6666667,524.2222222333334,32.442654241666666,16.964324839773315,0,0,640.3333333333333,270.0,2.4560124935450287,0.25,4502.91930910278,0.007238489115713057,0.5099524574318918,0.9609641382276773,1.8,3.69,306,0.75,2.2
26463AB,21741,21732,1/1/2018,6,3,0600_0900,1702.0,567.3333333333334,36.43495453,15.968963218306895,0,0,667.75,242.0,2.548858105578435,0.25,1809.7548634039822,0.003245801163990728,0.5099524574318918,1.002109010882142,1.8,3.69,306,0.75,2.2
26463BA,21732,21741,1/1/2018,6,3,0600_0900,1488.3333333666667,496.1111111222222,35.24086106916666,14.462961273152203,0,0,551.0,208.66666666666666,2.7011494253478525,0.25,2085.4777223214664,0.004337804767208855,0.5099524574318918,0.8268993859918536,1.8,3.69,306,0.75,2.2
26504AB,21761,21762,1/1/2018,6,3,0600_0900,581.0000000033333,193.66666666777778,35.1707260925,5.677742728758559,0,0,227.83333333333334,74.66666668,2.550109729348939,0.25,734.1559029667119,0.004267554308707756,0.5099524574318918,0.3419151423626328,1.8,3.69,306,0.75,2.2
26504BA,21762,21761,1/1/2018,6,3,0600_0900,1908.0000000666669,636.0000000222223,35.1707260925,18.569571307323823,0,0,795.6666667333333,235.33333333333334,2.3979891075493938,0.25,2313.902086615815,0.004267554308707756,0.5099524574318918,1.1940767299019568,1.8,3.69,306,0.75,2.2
26530AB,21767,21737,1/1/2018,6,3,0600_0900,1284.8333334033334,428.27777780111114,30.816241468333335,14.387507747841463,0,0,593.6666667333334,117.33333334666666,2.164233576517211,0.25,2250.1974014109987,0.00832370605896105,0.5099524574318918,0.8909303125328926,1.8,3.69,306,0.75,2.2
26530BA,21737,21767,1/1/2018,6,3,0600_0900,537.33333334,179.11111111333332,32.028318194166665,5.704347845233013,0,0,226.49999999999997,55.333333333333336,2.372332597527594,0.25,919.1841716658965,0.0072099662059636705,0.5099524574318918,0.3399141759113518,1.8,3.69,306,0.75,2.2
26575AB,21736,21740,1/1/2018,6,3,0600_0900,1068.0,356.0,36.128878138333334,10.079644424711711,0,0,463.75,63.0,2.302964959568733,0.25,499.95954317503424,0.0034443861825881445,0.5099524574318918,0.6959611438361564,1.8,3.69,306,0.75,2.2
26575BA,21740,21736,1/1/2018,6,3,0600_0900,359.75,119.91666666666667,35.57750907083333,3.4057481904578943,0,0,132.25,31.0,2.720226843100189,0.25,269.79124226488483,0.003777319140133356,0.5099524574318918,0.19847085988642948,1.8,3.69,306,0.75,2.2
26631AB,21344,21352,1/1/2018,6,3,0600_0900,1748.0000000999996,582.6666666999998,33.96764106083333,17.51664947094441,0,0,722.1666667333333,227.33333333333334,2.4204938840599586,0.25,2754.3500686338334,0.005258641229521461,0.5099524574318918,1.0837734542750943,1.8,3.69,306,0.75,2.2
26631BA,21352,21344,1/1/2018,6,3,0600_0900,833.6666666666666,277.88888888888886,33.96764106083333,8.353869379937974,0,0,340.66666666666663,144.66666666666666,2.4471624266144816,0.25,1752.7682254942572,0.005258641229521461,0.5099524574318918,0.5112469283022834,1.8,3.69,306,0.75,2.2
26708AB,21788,39525,1/1/2018,6,3,0600_0900,1819.75,606.5833333333334,37.6340832025,16.585837588069065,0,0,801.75,190.0,2.269722482070471,0.25,1143.024347303455,0.002611075354768492,0.5099524574318918,1.203206139235878,1.8,3.69,306,0.75,2.2
26708BA,39525,21788,1/1/2018,6,3,0600_0900,1077.75,359.25,44.29079431916667,8.133164165804866,0,0,282.0,135.0,3.8218085106382977,0.25,0.0,0.0,0.5099524574318918,0.4232044044459215,1.8,3.69,306,0.75,2.2
26715AB,21849,20113,1/1/2018,6,3,0600_0900,1114.75,371.5833333333333,38.347805818333335,9.810251962535613,0,0,359.5,206.0,3.100834492350487,0.25,892.1415217728246,0.00187968059300167,0.5099524574318918,0.5395105794266268,1.8,3.69,306,0.75,2.2
26715BA,20113,21849,1/1/2018,6,3,0600_0900,1471.75,735.875,29.134296087499997,26.45965746675343,0,0,878.25,354.0,1.6757756902931966,0.25,8489.841729224914,0.01040911621305236,0.5099524574318918,1.3180115893781226,1.8,3.69,306,0.75,2.2
26780AB,21787,21800,1/1/2018,6,3,0600_0900,1193.0,397.6666666666667,35.76921145083333,11.251617380849567,0,0,490.375,180.5,2.4328320163140456,0.25,1536.33100141018,0.0036942400580230947,0.5099524574318918,0.7359179426601729,1.8,3.69,306,0.75,2.2
26797AB,21877,21800,1/1/2018,6,3,0600_0900,314.5,104.83333333333333,37.25312428666667,2.81232501023861,0,0,79.0,50.0,3.303845731871263,0.25,286.8085169464801,0.0024896572651604176,0.5099524574318918,0.11855726223839644,1.8,3.69,306,0.75,2.2
26797BA,21800,21877,1/1/2018,6,3,0600_0900,1166.0,388.6666666666667,35.98191834666667,10.701384651580936,0,0,202.5,69.0,5.758024691358025,0.25,560.1252835622417,0.003523332349299528,0.5099524574318918,0.30389677978829466,1.8,3.69,306,0.75,2.2
26835AB,20020,21907,1/1/2018,6,3,0600_0900,415.6666666666667,138.55555555555557,32.58436295833334,4.257207314318589,0,0,140.0,68.33333333333333,2.969047619047619,0.25,1016.9786064757458,0.006459467774871354,0.5099524574318918,0.21010147738450002,1.8,3.69,306,0.75,2.2
27566AB,22312,39524,1/1/2018,6,3,0600_0900,1197.25,399.0833333333333,38.82242196166666,10.345066308749555,0,0,203.0,77.0,5.897783251231527,0.25,269.3984917341202,0.0015185250481044837,0.5099524574318918,0.30464714220752503,1.8,3.69,306,0.75,2.2
27566BA,39524,22312,1/1/2018,6,3,0600_0900,1690.5,614.7272727272727,36.966149537272734,16.80615324218144,0,0,661.0,191.0,2.5574886535552195,0.25,1204.284701179551,0.0027366126317525425,0.5099524574318918,0.9919791182225323,1.8,3.69,306,0.75,2.2
27644AB,35357,22385,1/1/2018,6,3,0600_0900,1539.5000000333334,513.1666666777778,39.54751005916667,13.211816752650526,0,0,661.5000000333333,156.0,2.3272864700767304,0.25,454.60814930112065,0.001264824133338677,0.5099524574318918,0.9927294806917868,1.8,3.69,306,0.75,2.2
27644BA,22385,35357,1/1/2018,6,3,0600_0900,961.33333337,320.44444445666664,39.98918068166667,8.228976153649853,0,0,363.5,98.0,2.644658413672627,0.25,268.7772455071243,0.0011903754141294836,0.5099524574318918,0.5455134787804697,1.8,3.69,306,0.75,2.2
27962AB,22541,22537,1/1/2018,6,3,0600_0900,1356.1666666666667,452.0555555555556,41.5413579325,10.92033254330466,0,0,384.8333333,188.66666666666666,3.524036379690259,0.25,35.49253398494227,8.165059533491211e-05,0.5099524574318918,0.5775289419509407,1.8,3.69,306,0.75,2.2
27962BA,22537,22541,1/1/2018,6,3,0600_0900,1117.0000000333334,372.3333333444445,38.36578876416667,9.74064301365449,0,0,306.33333333333337,272.6666666666667,3.64635473351469,0.25,1083.1300189145425,0.001724114358755066,0.5099524574318918,0.4597220421817989,1.8,3.69,306,0.75,2.2
27966AB,22547,22536,1/1/2018,6,3,0600_0900,784.25,261.4166666666667,35.123177849166666,7.511768830335175,0,0,171.25,71.0,4.579562043795621,0.25,701.6796639805353,0.004289415003793374,0.5099524574318918,0.25699912858639734,1.8,3.69,306,0.75,2.2
27966BA,22536,22547,1/1/2018,6,3,0600_0900,801.0,267.0,38.779261669166665,6.9280612516861275,0,0,277.5,81.0,2.8864864864864863,0.25,280.9030424640916,0.0015051817690334127,0.5099524574318918,0.4164511426728483,1.8,3.69,306,0.75,2.2
28040AB,22564,22547,1/1/2018,6,3,0600_0900,824.5,274.8333333333333,39.73568734833333,6.924520798290014,0,0,254.0,141.0,3.2460629921259843,0.25,298.26894685087206,0.0009181348098000148,0.5099524574318918,0.3811841089690215,1.8,3.69,306,0.75,2.2
28040BA,22547,22564,1/1/2018,6,3,0600_0900,1611.75,537.25,43.670728591666666,12.368610963230772,0,0,611.75,196.0,2.634654679199019,0.25,9.428917093562552,2.0879652719233966e-05,0.5099524574318918,0.9180684199283421,1.8,3.69,306,0.75,2.2
28084AB,22593,22606,1/1/2018,6,3,0600_0900,1557.0,778.5,42.246088792500004,18.67979150493815,0,0,906.5,404.0,1.7175951461665748,0.25,395.457039849578,0.000424849852011115,0.5099524574318918,1.3604070660646377,1.8,3.69,306,0.75,2.2
28084BA,22606,22593,1/1/2018,6,3,0600_0900,1901.25,633.75,38.466063905,16.512158282024135,0,0,730.5,379.0,2.602669404517454,0.25,1463.3568675545248,0.0016758246156214783,0.5099524574318918,1.0962794944955518,1.8,3.69,306,0.75,2.2
28327AB,22316,22757,1/1/2018,6,3,0600_0900,770.75,256.9166666666667,37.50690479583333,6.794831075390331,0,0,117.0,78.0,6.587606837606837,0.25,429.2355708086097,0.002388463601810729,0.5099524574318918,0.1755848060999036,1.8,3.69,306,0.75,2.2
28327BA,22757,22316,1/1/2018,6,3,0600_0900,543.5,181.16666666666666,36.953737405833344,4.830166347935534,0,0,93.0,74.0,5.709507647923789,0.25,497.75386604382,0.002919446004855363,0.5099524574318918,0.13956740997684644,1.8,3.69,306,0.75,2.2
28379AB,22780,22781,1/1/2018,6,3,0600_0900,1181.0,393.6666666666667,23.512130271666667,16.516649527461286,11,11,264.0,326.0,4.473484848484849,0.25,14247.272853885726,0.018968442258176933,0.5099524574318918,0.3961913573536286,1.8,3.69,306,0.75,2.2
28379BA,22781,22780,1/1/2018,6,3,0600_0900,1531.75,510.5833333333333,14.251432,35.903828275833455,0,11,1531.75,510.5833333333333,1.0,3.0,31.169713068323727,0.045785444363459056,0.5099524574318918,2.2987352713121996,1.8,3.69,306,0.75,2.2
3034AB,8217,8218,1/1/2018,6,3,0600_0900,848.1666667000002,282.7222222333334,31.880854904166668,9.01821769194653,0,0,314.5000000333334,116.0,2.6968733437523187,0.25,1910.2409619026478,0.0071473934458163016,0.5099524574318918,0.47197796174591894,1.8,3.69,306,0.75,2.2
3034BA,8218,8217,1/1/2018,6,3,0600_0900,726.6666666666666,242.2222222222222,32.04356807333333,7.793701955205319,0,0,234.16666666666663,132.66666666666666,3.103202846975089,0.25,2201.7989592879676,0.007203330975476236,0.5099524574318918,0.35141973300621726,1.8,3.69,306,0.75,2.2
3036AB,8221,26023,1/1/2018,6,3,0600_0900,842.25,280.75,33.905058977500005,8.370198614436942,0,0,372.5,149.0,2.2610738255033556,0.25,1898.250037781717,0.005529484869563634,0.5099524574318918,0.5590200023266162,1.8,3.69,306,0.75,2.2
3036BA,26023,8221,1/1/2018,6,3,0600_0900,829.8333333333333,276.6111111111111,32.374317607500004,8.669180136484487,0,0,239.0,210.66666666666666,3.4721059972105994,0.25,3600.9181184077006,0.007418821940944137,0.5099524574318918,0.35867323639211074,1.8,3.69,306,0.75,2.2
3141AB,8258,8292,1/1/2018,6,3,0600_0900,653.3333333333334,217.7777777777778,27.120953943333333,8.095703736696004,5,5,262.5,247.33333333333334,2.488888888888889,0.25,7332.669766578229,0.012867583681804226,0.5099524574318918,0.3939402700959376,1.8,3.69,306,0.75,2.2
3141BA,8292,8258,1/1/2018,6,3,0600_0900,504.66666667000004,168.22222222333335,29.019346679999998,6.09085523938749,6,6,247.33333333333331,332.6666666666667,2.0404312668598386,0.25,8232.224159212992,0.01074052291981488,0.5099524574318918,0.3711792767126167,1.8,3.69,306,0.75,2.2
3228AB,8243,26108,1/1/2018,6,3,0600_0900,851.3333333333334,283.77777777777777,26.266026225,10.959375487979079,3,3,251.5,310.6666666666667,3.3850231941683235,0.25,10024.176602364736,0.014004627987477558,0.5099524574318918,0.37743229687286967,1.8,3.69,306,0.75,2.2
3228BA,26108,8243,1/1/2018,6,3,0600_0900,647.8333333333334,215.94444444444446,22.46190363,9.741604078565574,0,0,159.33333333333334,153.33333333333334,4.065899581589958,0.25,7344.973183265014,0.020790798186325333,0.5099524574318918,0.23911549092807385,1.8,3.69,306,0.75,2.2
3232AB,8332,8320,1/1/2018,6,3,0600_0900,917.25,305.75,35.98249381083333,8.583393227490168,0,0,399.0,144.0,2.2988721804511276,0.25,1170.0712180783703,0.0035266903515575876,0.5099524574318918,0.5987892105458251,1.8,3.69,306,0.75,2.2
3232BA,8320,8332,1/1/2018,6,3,0600_0900,874.75,291.5833333333333,33.779895024999995,8.69491352284293,0,0,331.25,249.0,2.640754716981132,0.25,3210.578003430314,0.005596305366309534,0.5099524574318918,0.49711510274011167,1.8,3.69,306,0.75,2.2
3243AB,8223,8317,1/1/2018,6,3,0600_0900,1014.1666666666666,338.05555555555554,21.06208085833333,16.509708147564723,0,7,633.6666666666666,316.8333333333333,1.6004734350341925,2.0,34.427758191204276,0.02414712129840735,0.5099524574318918,0.9509593059712727,1.8,3.69,306,0.75,2.2
3243BA,8317,8223,1/1/2018,6,3,0600_0900,1036.8333334,345.6111111333333,18.211362660833334,19.473640371722126,0,11,1036.8333334,345.6111111333333,1.0,3.0,14.325722524306768,0.03108780808000422,0.5099524574318918,1.556001536777399,1.8,3.69,306,0.75,2.2
3268AB,8238,8352,1/1/2018,6,3,0600_0900,843.8333333,281.2777777666667,26.113959189999992,10.963659881135548,9,9,333.9999999666666,273.3333333333333,2.526447105940764,0.25,9029.2965361318,0.01433767869685563,0.5099524574318918,0.5012420959958545,1.8,3.69,306,0.75,2.2
3268BA,8352,8238,1/1/2018,6,3,0600_0900,1120.3333333333333,373.4444444444444,26.983489295833333,14.177431382580204,5,5,390.5,403.3333333333333,2.8689714041826715,0.25,12278.232176087668,0.013212629321719687,0.5099524574318918,0.586033049418909,1.8,3.69,306,0.75,2.2
32897AB,8664,8737,1/1/2018,6,3,0600_0900,786.3333333333333,262.1111111111111,26.664249171666665,9.83289853511515,0,0,258.66666666666663,270.0,3.0399484536082477,0.25,8253.240993693169,0.013267169807248536,0.5099524574318918,0.38818749154850474,1.8,3.69,306,0.75,2.2
32897BA,8737,8664,1/1/2018,6,3,0600_0900,944.1666666666667,314.72222222222223,23.116496983333334,13.714841354527985,7,7,314.33333333333337,320.0,3.003711558854719,0.25,14134.036684211955,0.01917051416586908,0.5099524574318918,0.47172784088948466,1.8,3.69,306,0.75,2.2
3306AB,8366,8347,1/1/2018,6,3,0600_0900,1043.0000000333334,347.6666666777778,23.51284963,15.53255893598346,7,8,434.5000000333333,455.3333334,2.400460299087038,0.5,2527.9939979068463,0.01927765066447593,0.5099524574318918,0.6520649423612046,1.8,3.69,306,0.75,2.2
3306BA,8347,8366,1/1/2018,6,3,0600_0900,1055.3333333666667,351.7777777888889,23.014351641666668,15.552627605236024,8,11,394.3333333666667,394.3333333666667,2.6762468299512894,1.0,276.6290883383317,0.01948641084213497,0.5099524574318918,0.5917858280163659,1.8,3.69,306,0.75,2.2
3345AB,8336,26121,1/1/2018,6,3,0600_0900,1115.3333333333333,371.77777777777777,32.64608173916667,11.62432294448525,0,0,431.6666667,164.66666666666666,2.5837837835842636,0.25,2431.4666873575798,0.006408850706808736,0.5099524574318918,0.6478128886522326,1.8,3.69,306,0.75,2.2
3345BA,26121,8336,1/1/2018,6,3,0600_0900,881.6666666666665,293.88888888888886,31.349411369166663,9.6694581709384,0,0,387.3333333333333,138.66666666666666,2.276247848537005,0.25,2526.89059463563,0.007909187808730315,0.5099524574318918,0.5812807540971167,1.8,3.69,306,0.75,2.2
33881AB,16093,16094,1/1/2018,6,3,0600_0900,883.41666665,294.4722222166667,37.077054575,8.103060992320916,0,0,353.0,119.16666666,2.5025967893767707,0.25,780.081139238314,0.0028412046156831108,0.5099524574318918,0.5297558679766322,1.8,3.69,306,0.75,2.2
33881BA,16094,16093,1/1/2018,6,3,0600_0900,1133.75,377.9166666666667,28.787002019166664,13.892855530488257,6,6,438.75,453.0,2.584045584045584,0.25,11908.06622578129,0.011409341107299034,0.5099524574318918,0.6584430228746385,1.8,3.69,306,0.75,2.2
3702AB,7634,7661,1/1/2018,6,3,0600_0900,1507.75,502.5833333333333,32.59126849250001,15.483008379698154,0,0,456.5,465.0,3.3028477546549837,0.25,7013.001715821666,0.006545887204881334,0.5099524574318918,0.6850808887573162,1.8,3.69,306,0.75,2.2
3702BA,7661,7634,1/1/2018,6,3,0600_0900,675.75,225.25,32.68492575333334,7.0509672921263125,0,0,183.75,129.0,3.6775510204081634,0.25,2008.9499559250974,0.006759225465402593,0.5099524574318918,0.27575818906715627,1.8,3.69,306,0.75,2.2
3754AB,7805,8576,1/1/2018,6,3,0600_0900,249.5,83.16666666666667,18.40414395916667,4.589243238776983,0,11,249.5,83.16666666666667,1.0,3.0,3.395731962851149,0.03062283333232498,0.5099524574318918,0.37443084719594827,1.8,3.69,306,0.75,2.2
3754BA,8576,7805,1/1/2018,6,3,0600_0900,485.5,161.83333333333334,16.039695244166666,10.149836473168648,0,11,485.5,161.83333333333334,1.0,3.0,8.3651317036435,0.038767345691447734,0.5099524574318918,0.7286019090726769,1.8,3.69,306,0.75,2.2
3785AB,8651,8652,1/1/2018,6,3,0600_0900,1450.0,483.3333333333333,29.27974538166667,16.74164935849873,4,4,539.25,527.0,2.688919796012981,0.25,12598.282271020238,0.010375720033981193,0.5099524574318918,0.8092658691399403,1.8,3.69,306,0.75,2.2
3785BA,8652,8651,1/1/2018,6,3,0600_0900,1698.25,566.0833333333334,28.356552918333335,20.768796050545806,5,5,702.75,738.0,2.416577730345073,0.25,19548.403854138953,0.01149668060151013,0.5099524574318918,1.0546343802282672,1.8,3.69,306,0.75,2.2
3800AB,8653,8665,1/1/2018,6,3,0600_0900,957.1666666666667,319.0555555555556,31.244244865833334,10.419124558389573,0,0,379.3333333,220.66666666666666,2.5232864677085494,0.25,4019.5366237386734,0.007905999464491033,0.5099524574318918,0.5692749553394069,1.8,3.69,306,0.75,2.2
3800BA,8665,8653,1/1/2018,6,3,0600_0900,1291.5000001666667,430.5000000555556,27.561257933333337,15.899303863160204,7,7,469.8333334333334,478.66666680000003,2.7488471086735338,0.25,13748.911208824977,0.012466732682105963,0.5099524574318918,0.7050905534201982,1.8,3.69,306,0.75,2.2
3909AB,8691,8721,1/1/2018,6,3,0600_0900,969.75,323.25,25.183861131666664,12.930880677916683,10,10,277.5,269.0,3.4945945945945946,0.25,9686.270905621812,0.01562866407479769,0.5099524574318918,0.4164511426728483,1.8,3.69,306,0.75,2.2
3909BA,8721,8691,1/1/2018,6,3,0600_0900,1126.0,375.3333333333333,26.872136534166668,14.181229138196292,9,9,369.5,325.0,3.047361299052774,0.25,9852.917421931217,0.013158276471596175,0.5099524574318918,0.554517827811234,1.8,3.69,306,0.75,2.2
3917AB,8661,8690,1/1/2018,6,3,0600_0900,254.25,84.75,37.171551924999996,2.3248614203312834,0,0,95.25,91.0,2.6692913385826773,0.25,639.8806757491342,0.0030519339311905432,0.5099524574318918,0.14294404086338305,1.8,3.69,306,0.75,2.2
3917BA,8690,8661,1/1/2018,6,3,0600_0900,1188.0,396.0,33.75687633416667,11.726733642412356,0,0,346.5,288.0,3.4285714285714284,0.25,3560.7194840791217,0.005366149878350335,0.5099524574318918,0.5200011565266376,1.8,3.69,306,0.75,2.2
3938AB,8739,7664,1/1/2018,6,3,0600_0900,1136.0,378.6666666666667,33.136091615000005,11.522502373700796,0,0,285.0,264.0,3.9859649122807017,0.25,3666.9353226993794,0.006028605262750189,0.5099524574318918,0.42770657896130365,1.8,3.69,306,0.75,2.2
3938BA,7664,8739,1/1/2018,6,3,0600_0900,2194.5,731.5,27.262734569166668,27.765070733252568,6,6,870.0,904.0,2.5224137931034485,0.25,28027.89783743057,0.01345673253779045,0.5099524574318918,1.3056306094608217,1.8,3.69,306,0.75,2.2
3957AB,8662,8766,1/1/2018,6,3,0600_0900,1711.5,570.5,24.20053233083333,24.171167279911092,0,1,476.5,365.0,3.591815320041973,0.5,1908.0847614548045,0.018151491261936877,0.5099524574318918,0.7150953855265304,1.8,3.69,306,0.75,2.2
3957BA,8766,8662,1/1/2018,6,3,0600_0900,1076.75,358.9166666666667,21.864856885000005,16.806191681105936,7,10,440.75,385.75,2.4429948950652296,1.0,305.2473334427666,0.021980797396325098,0.5099524574318918,0.6614444725515599,1.8,3.69,306,0.75,2.2
3962AB,8771,8655,1/1/2018,6,3,0600_0900,1934.0,644.6666666666666,34.696325699999996,18.554382483856816,0,0,625.5,596.0,3.091926458832934,0.25,6326.893688361059,0.004607462429187247,0.5099524574318918,0.9387033864571769,1.8,3.69,306,0.75,2.2
3962BA,8655,8771,1/1/2018,6,3,0600_0900,1743.75,581.25,25.675885140000002,23.084944079972875,7,8,613.5,611.0,2.8422982885085575,0.5,2664.324286726263,0.015140959076231267,0.5099524574318918,0.9206946883956483,1.8,3.69,306,0.75,2.2
4007AB,8750,8791,1/1/2018,6,3,0600_0900,721.6666666666666,240.55555555555554,20.021924754166665,12.069255388997542,0,11,721.6666666666666,240.55555555555554,1.0,3.0,8.355161820121625,0.026049580732480815,0.5099524574318918,1.0830230917558155,1.8,3.69,306,0.75,2.2
4007BA,8791,8750,1/1/2018,6,3,0600_0900,952.8333333333333,317.6111111111111,18.830708701666666,17.251284583839134,0,11,952.8333333333333,317.6111111111111,1.0,3.0,12.45926034988257,0.029421027588493034,0.5099524574318918,1.4299406502466507,1.8,3.69,306,0.75,2.2
40276AB,33229,18773,1/1/2018,6,3,0600_0900,344.75,114.91666666666667,27.727423943333335,4.187347835243426,4,4,125.25,137.0,2.75249500998004,0.25,3790.478585900337,0.012008562024471365,0.5099524574318918,0.18796578601720448,1.8,3.69,306,0.75,2.2
40276BA,18773,33229,1/1/2018,6,3,0600_0900,355.75,118.58333333333333,31.371566851666667,3.796674357822386,0,0,133.25,82.0,2.6697936210131332,0.25,1442.4876499424126,0.007635118404590176,0.5099524574318918,0.1999715847248902,1.8,3.69,306,0.75,2.2
40371AB,32084,16248,1/1/2018,6,3,0600_0900,626.6666666633332,208.88888888777774,32.30080141916667,6.672222830571802,0,0,180.33333333333331,87.33333332000001,3.4750462107024025,0.25,1403.9672171319896,0.006977413413179545,0.5099524574318918,0.27063071253574883,1.8,3.69,306,0.75,2.2
40371BA,16248,32084,1/1/2018,6,3,0600_0900,643.75,214.58333333333334,32.4009327375,6.713999045273084,0,0,281.25,82.0,2.2888888888888888,0.25,1242.8723293032524,0.006578550184743672,0.5099524574318918,0.42207886081707596,1.8,3.69,306,0.75,2.2
40398AB,26641,17932,1/1/2018,6,3,0600_0900,742.5,247.5,32.382949278333335,7.877020677123075,0,0,312.5,88.0,2.376,0.25,1369.2668975562517,0.006753407599216045,0.5099524574318918,0.4689765120189733,1.8,3.69,306,0.75,2.2
40398BA,17932,26641,1/1/2018,6,3,0600_0900,800.5,266.8333333333333,35.7056940225,7.5183623641791675,0,0,275.5,104.0,2.9056261343012704,0.25,910.0153607547235,0.003797807161269378,0.5099524574318918,0.4134496929959268,1.8,3.69,306,0.75,2.2
40598AB,37328,22327,1/1/2018,6,3,0600_0900,1009.25,336.4166666666667,32.190168247500004,10.570707302255729,0,0,427.0,104.0,2.363583138173302,0.25,1649.9885691174088,0.006885969923199654,0.5099524574318918,0.6408095060227251,1.8,3.69,306,0.75,2.2
40598BA,22327,37328,1/1/2018,6,3,0600_0900,544.25,181.41666666666666,32.190168247500004,5.738053397194548,0,0,228.25,57.0,2.384446878422782,0.25,904.3206580739644,0.006885969923199654,0.5099524574318918,0.3425404443786581,1.8,3.69,306,0.75,2.2
4131AB,8599,8574,1/1/2018,6,3,0600_0900,863.5,287.8333333333333,38.734663315000006,7.530712866084959,0,0,357.0,150.0,2.418767507002801,0.25,657.5401752135546,0.0019026046736503315,0.5099524574318918,0.5357587673304751,1.8,3.69,306,0.75,2.2
4131BA,8574,8599,1/1/2018,6,3,0600_0900,1686.75,562.25,34.00360771333333,16.85738658555896,0,0,608.25,472.0,2.773119605425401,0.25,6029.352377591568,0.0055442932497568416,0.5099524574318918,0.9128158829937296,1.8,3.69,306,0.75,2.2
4150AB,8573,8878,1/1/2018,6,3,0600_0900,983.25,327.75,38.734663315000006,8.574726070831854,0,0,430.75,138.0,2.282646546720836,0.25,604.9369611964703,0.0019026046736503315,0.5099524574318918,0.6464372241669527,1.8,3.69,306,0.75,2.2
4150BA,8878,8573,1/1/2018,6,3,0600_0900,1602.5,534.1666666666666,34.00360771333333,16.023431301057624,0,0,584.5,439.0,2.741659538066724,0.25,5607.808673226056,0.0055442932497568416,0.5099524574318918,0.8771736680802876,1.8,3.69,306,0.75,2.2
4406AB,8580,9016,1/1/2018,6,3,0600_0900,888.3333333333334,296.11111111111114,26.118275166666663,11.378036246825916,0,0,264.1666666666667,222.66666666666666,3.362776025236593,0.25,7197.931102924737,0.014030398388622639,0.5099524574318918,0.3964414781600388,1.8,3.69,306,0.75,2.2
4406BA,9016,8580,1/1/2018,6,3,0600_0900,1125.8333333666667,375.2777777888889,28.791174105833335,13.137023347896324,0,0,391.0,259.3333333333333,2.8793691390451834,0.25,6251.421701927528,0.01046256042123154,0.5099524574318918,0.5867834118381393,1.8,3.69,306,0.75,2.2
4499AB,9064,9056,1/1/2018,6,3,0600_0900,1043.9999999666668,347.99999998888893,40.606520242500004,8.571259232197338,0,0,349.0,315.7777777333334,2.9914040113658076,0.25,332.3523521724223,0.00045680906961866573,0.5099524574318918,0.5237529686227893,1.8,3.69,306,0.75,2.2
4499BA,9056,9064,1/1/2018,6,3,0600_0900,1215.0,405.0,21.392398762500004,19.042175007475688,2,5,428.25,421.25,2.8371278458844134,1.0,341.7190690461291,0.022533403827637924,0.5099524574318918,0.642685412070801,1.8,3.69,306,0.75,2.2
4500AB,9065,7804,1/1/2018,6,3,0600_0900,1603.0,534.3333333333334,25.152929795000002,21.741006587806186,2,2,697.5,700.0,2.2982078853046595,0.25,26002.730479919046,0.016122724751933926,0.5099524574318918,1.0467555748263484,1.8,3.69,306,0.75,2.2
4500BA,7804,9065,1/1/2018,6,3,0600_0900,1877.5,625.8333333333334,23.589099019166664,27.733102017512184,3,7,826.5,661.2,2.2716273442226256,1.25,242.71941326854366,0.01991586652383395,0.5099524574318918,1.2403490789877805,1.8,3.69,306,0.75,2.2
4508AB,9079,9080,1/1/2018,6,3,0600_0900,568.0000000000001,189.33333333333337,31.489105925,6.0722178550084775,0,0,121.0,126.66666666666667,4.694214876033059,0.25,2237.1053258883135,0.007665519894080022,0.5099524574318918,0.18158770545374645,1.8,3.69,306,0.75,2.2
4508BA,9080,9079,1/1/2018,6,3,0600_0900,1349.6666667666666,449.8888889222222,31.489105925,14.339590496421911,0,0,216.16666666666666,460.0,6.243639167771781,0.25,8124.224604541771,0.007665519894080022,0.5099524574318918,0.3244066859139244,1.8,3.69,306,0.75,2.2
