o_zone_id,d_zone_id,volume
5048,1470,1
5391,1470,1
495,2086,1
2087,2086,2
2173,2086,1
2189,2086,1
3280,2086,8
3335,2086,7
3729,2086,8
4109,2086,10
4173,2086,6
4258,2086,1
495,2430,1
1275,2430,8
1459,2430,19
1786,2430,7
1804,2430,7
2173,2430,5
2189,2430,5
2446,2430,3
2529,2430,10
3211,2430,56
3335,2430,1
3729,2430,1
4109,2430,12
4173,2430,6
4896,2430,80
5048,2430,11
5391,2430,33
5445,2430,14
278,2527,29
315,2527,4
495,2527,6
589,2527,14
1032,2527,3
1103,2527,1
1275,2527,87
1459,2527,86
1786,2527,7
1804,2527,7
2173,2527,17
2189,2527,17
2446,2527,27
2529,2527,13
3211,2527,29
3280,2527,2
3335,2527,1
3729,2527,4
4109,2527,20
4173,2527,2
4896,2527,35
5048,2527,5
5391,2527,7
278,3197,9
315,3197,1
495,3197,2
589,3197,7
1032,3197,3
1275,3197,41
1459,3197,63
1786,3197,27
1804,3197,27
2446,3197,116
2529,3197,47
495,3279,11
589,3279,1
1103,3279,3
1174,3279,27
1275,3279,1
1459,3279,1
1611,3279,6
2087,3279,1
2446,3279,4
2529,3279,4
3335,3279,11
3729,3279,7
4109,3279,6
4173,3279,12
4258,3279,18
4458,3279,9
4896,3279,3
5048,3279,2
5391,3279,1
495,3334,16
589,3334,2
1103,3334,3
1174,3334,47
1459,3334,3
1611,3334,26
1786,3334,1
1804,3334,1
2087,3334,8
2446,3334,1
2529,3334,3
3280,3334,3
3729,3334,1
4109,3334,13
4173,3334,21
4258,3334,12
4458,3334,7
4896,3334,3
5391,3334,4
3280,3396,26
3335,3396,49
3729,3396,2
4109,3396,3
4173,3396,3
4258,3396,2
4458,3396,2
1275,3729,1
2087,3729,3
4109,3729,3
4173,3729,2
4258,3729,16
4458,3729,2
4896,3729,1
5391,3729,1
495,3909,3
1174,3909,1
1611,3909,2
3280,3909,9
3335,3909,16
3729,3909,15
4109,3909,46
4173,3909,47
278,3976,1
589,3976,2
1032,3976,1
1275,3976,13
1459,3976,20
1786,3976,8
1804,3976,8
2173,3976,1
2189,3976,1
2446,3976,43
2529,3976,17
5048,3976,1
5391,3976,4
5445,3976,42
315,4108,2
495,4108,2
589,4108,3
1174,4108,9
1275,4108,4
1459,4108,5
1611,4108,1
1786,4108,9
1804,4108,9
2087,4108,7
2446,4108,11
2529,4108,7
3280,4108,8
3335,4108,17
3729,4108,7
4109,4108,3
4173,4108,9
4258,4108,50
4458,4108,51
4896,4108,11
5048,4108,4
5391,4108,35
495,4172,10
589,4172,2
1174,4172,28
1275,4172,2
1611,4172,4
2087,4172,6
2446,4172,7
2529,4172,2
3211,4172,1
3280,4172,6
3335,4172,17
4109,4172,6
4258,4172,25
4458,4172,5
4896,4172,5
5048,4172,5
5391,4172,5
495,4377,4
1103,4377,1
1174,4377,4
1611,4377,2
3280,4377,10
3335,4377,11
3729,4377,7
4109,4377,51
4173,4377,22
589,5048,2
1275,5048,3
1459,5048,13
1611,5048,1
2446,5048,29
2529,5048,3
3280,5048,2
4109,5048,4
4173,5048,2
4896,5048,11
5391,5048,24
278,5213,5
315,5213,2
495,5213,4
589,5213,10
1032,5213,1
1275,5213,35
1459,5213,49
1611,5213,3
1786,5213,24
1804,5213,24
2446,5213,230
2529,5213,61
3211,5213,1
3280,5213,7
3335,5213,3
3729,5213,5
4109,5213,18
4173,5213,13
5048,5213,18
5391,5213,44
278,5238,1
495,5238,1
1275,5238,5
1459,5238,3
1786,5238,4
1804,5238,4
2173,5238,3
2189,5238,3
2446,5238,36
2529,5238,2
3211,5238,1
3280,5238,1
3335,5238,5
3729,5238,1
4109,5238,13
4173,5238,6
4896,5238,61
5048,5238,16
278,5444,1
315,5444,1
495,5444,1
1275,5444,2
1459,5444,1
2173,5444,23
2189,5444,23
2446,5444,13
2529,5444,1
278,5603,1
495,5603,1
1275,5603,5
1459,5603,3
1786,5603,4
1804,5603,4
2173,5603,3
2189,5603,3
2446,5603,36
2529,5603,2
3211,5603,1
3280,5603,1
3335,5603,5
3729,5603,1
4109,5603,13
4173,5603,6
4896,5603,61
5048,5603,16
