node_id,zone_id,node_type,control_type,x_coord,y_coord,geometry
2580,,1,0,120.263609,30.35771109,POINT(120.26360903125 30.357711093749998)
2581,,1,0,120.26426,30.358406,POINT(120.26426 30.358406)
2582,,1,0,120.2586852,30.35373955,POINT(120.25868517187499 30.3537395546875)
2583,,1,0,120.2582209,30.35343727,POINT(120.258220859375 30.3534372734375)
2584,,1,0,120.25738,30.35291133,POINT(120.257379953125 30.352911328124996)
2585,,1,0,120.2565085,30.3524123,POINT(120.2565084765625 30.352412304687498)
2586,,1,0,120.2556135,30.35194927,POINT(120.2556135 30.3519492734375)
2587,,1,0,120.2547074,30.35150916,POINT(120.25470740624999 30.351509156250003)
2588,,1,0,120.2537782,30.35110102,POINT(120.25377821875 30.351101015624998)
2589,,1,0,120.252829,30.35074,POINT(120.252829 30.35074)
2590,,1,0,120.258692,30.353744,POINT(120.258692 30.353744)
2591,,1,0,120.2577336,30.35326303,POINT(120.25773362499999 30.353263031250002)
2592,,1,0,120.2567609,30.3529725,POINT(120.25676093749999 30.3529725)
2593,,1,0,120.2557558,30.35313413,POINT(120.25575575 30.353134125)
2594,,1,0,120.2556233,30.35392125,POINT(120.25562325 30.35392125)
2595,,1,0,120.256594,30.354098,POINT(120.256594 30.354098)
2596,,1,0,120.2594632,30.35324919,POINT(120.25946318749999 30.3532491875)
2597,,1,0,120.2581064,30.35371816,POINT(120.258106375 30.353718156250004)
2598,,1,0,120.2571289,30.35404556,POINT(120.257128859375 30.3540455625)
2599,,1,0,120.2561568,30.35437263,POINT(120.25615675 30.354372625)
2600,,1,0,120.255194,30.354699,POINT(120.255194 30.354699)
2601,,1,0,120.2618528,30.35507888,POINT(120.26185275 30.355078875)
2602,,1,0,120.262454,30.35621778,POINT(120.26245396875001 30.356217781250002)
2603,,1,0,120.2630901,30.35693003,POINT(120.26309006640625 30.356930031250002)
2604,,1,0,120.263729,30.35764,POINT(120.26372900000001 30.357640000000004)
2605,,1,0,120.26426,30.358406,POINT(120.26426 30.358406)
2606,,1,0,120.262774,30.352296,POINT(120.262774 30.352296)
2607,,1,0,120.25454,30.352006,POINT(120.25454 30.352006)
2608,,1,0,120.2623547,30.35264206,POINT(120.26235465625001 30.352642062500003)
2609,,1,0,120.2614398,30.353031,POINT(120.26143975 30.353031)
2610,,1,0,120.260431,30.352856,POINT(120.26043100000001 30.352856)
2611,,1,0,120.2594684,30.35252147,POINT(120.25946840625001 30.35252146875)
2612,,1,0,120.2584623,30.352286,POINT(120.25846225 30.352286)
2613,,1,0,120.2574303,30.3522312,POINT(120.25743028125001 30.352231203125)
2614,,1,0,120.2564224,30.35245841,POINT(120.2564224375 30.35245840625)
2615,,1,0,120.2553949,30.35249063,POINT(120.25539487500001 30.352490625)
2616,,1,0,120.262765,30.35230956,POINT(120.26276496874999 30.352309562499997)
2617,,1,0,120.2622067,30.35330092,POINT(120.2622066875 30.353300921875004)
2618,,1,0,120.2619406,30.35417219,POINT(120.2619405625 30.3541721875)
2619,,1,0,120.261846,30.355058,POINT(120.261846 30.355058)
2620,,1,0,120.2631458,30.35762809,POINT(120.26314578124999 30.35762809375)
2621,,1,0,120.2562038,30.3544925,POINT(120.25620375 30.3544925)
2622,,1,0,120.255194,30.354699,POINT(120.255194 30.354699)
2623,,1,0,120.2624302,30.35696867,POINT(120.2624301953125 30.356968671875)
2624,,1,0,120.2616902,30.35633285,POINT(120.261690234375 30.3563328515625)
2625,,1,0,120.260929,30.35571625,POINT(120.260929 30.35571625)
2626,,1,0,120.260137,30.35513672,POINT(120.26013696875 30.355136718749996)
2627,,1,0,120.2592578,30.35466317,POINT(120.259257765625 30.354663171875004)
2628,,1,0,120.258265,30.35439259,POINT(120.25826504687501 30.35439259375)
2629,,1,0,120.2572272,30.35434,POINT(120.2572271875 30.35434)
2630,,1,0,120.2640854,30.35845347,POINT(120.2640854375 30.35845346875)
2631,,1,0,120.264089,30.35845347,POINT(120.264089015625 30.35845346875)
2632,,1,0,120.2631839,30.35747524,POINT(120.2631839140625 30.3574752421875)
2633,,1,0,120.2625024,30.35679623,POINT(120.262502375 30.356796234375)
2634,,1,0,120.2617886,30.35614013,POINT(120.26178856249999 30.356140125000003)
2635,,1,0,120.261052,30.35550684,POINT(120.26105203124999 30.35550684375)
2636,,1,0,120.2602841,30.3548925,POINT(120.2602841171875 30.354892500000005)
2637,,1,0,120.2594985,30.354301,POINT(120.25949853124999 30.354301)
2638,,1,0,120.258692,30.353744,POINT(120.258692 30.353744)
2639,,1,0,120.2939567,30.37208928,POINT(120.29395667968751 30.372089281250002)
2640,,1,0,120.303146,30.37047609,POINT(120.30314596874999 30.37047609375)
2641,,1,0,120.3784941,30.38813422,POINT(120.37849409374999 30.388134218749997)
2642,,1,0,120.2674783,30.3623565,POINT(120.26747825000001 30.3623565)
2643,,1,0,120.2680679,30.36309384,POINT(120.26806790625 30.36309384375)
2644,,1,0,120.2686648,30.36382656,POINT(120.26866481249999 30.3638265625)
2645,,1,0,120.2692676,30.36456168,POINT(120.2692676484375 30.364561679687505)
2646,,1,0,120.2698738,30.36529505,POINT(120.2698738046875 30.365295046875)
2647,,1,0,120.2704924,30.36602069,POINT(120.27049240624999 30.366020687500004)
2648,,1,0,120.2711593,30.36671025,POINT(120.27115932812501 30.366710249999997)
2649,,1,0,120.2718582,30.36738367,POINT(120.27185821875 30.367383671874997)
2650,,1,0,120.2725912,30.36801616,POINT(120.27259117187499 30.36801615625)
2651,,1,0,120.3825028,30.38911506,POINT(120.38250284374999 30.3891150625)
2652,,1,0,120.2733598,30.36861814,POINT(120.273359828125 30.368618140625)
2653,,1,0,120.3794941,30.38838705,POINT(120.37949412499998 30.388387046875)
2654,,1,0,120.274168,30.369194,POINT(120.274168 30.369194)
2655,,1,0,120.2750125,30.36972352,POINT(120.27501245312499 30.369723515625004)
2656,,1,0,120.2758767,30.37022263,POINT(120.275876703125 30.370222625)
2657,,1,0,120.2767705,30.37068175,POINT(120.27677053125 30.37068175)
2658,,1,0,120.2776961,30.37110213,POINT(120.277696125 30.371102125)
2659,,1,0,120.2786394,30.3714775,POINT(120.278639375 30.371477499999997)
2660,,1,0,120.2796041,30.3718178,POINT(120.2796041328125 30.371817796875)
2661,,1,0,120.2805879,30.37210586,POINT(120.280587859375 30.372105859375)
2662,,1,0,120.3041666,30.3702927,POINT(120.3041665625 30.370292703125003)
2663,,1,0,120.2815908,30.37235126,POINT(120.2815907578125 30.372351257812504)
2664,,1,0,120.2826116,30.37256181,POINT(120.2826115625 30.372561812500003)
2665,,1,0,120.3804911,30.38863505,POINT(120.3804910625 30.388635046875002)
2666,,1,0,120.2836321,30.37272888,POINT(120.283632125 30.372728875)
2667,,1,0,120.2846697,30.37284309,POINT(120.2846696875 30.372843085937504)
2668,,1,0,120.2857063,30.37291916,POINT(120.28570625 30.37291915625)
2669,,1,0,120.2867474,30.37294637,POINT(120.286747375 30.372946374999998)
2670,,1,0,120.2877866,30.37292762,POINT(120.28778656249999 30.372927624999996)
2671,,1,0,120.2888318,30.37287125,POINT(120.28883184374999 30.372871250000003)
2672,,1,0,120.2898641,30.37276213,POINT(120.2898641015625 30.372762125)
2673,,1,0,120.3051911,30.37011124,POINT(120.30519112890624 30.37011123925781)
2674,,1,0,120.2908903,30.37261203,POINT(120.29089031250001 30.37261203125)
2675,,1,0,120.2919193,30.3724456,POINT(120.291919265625 30.372445601562497)
2676,,1,0,120.2929355,30.37226887,POINT(120.29293547070313 30.3722688671875)
2677,,1,0,120.3814986,30.38887955,POINT(120.38149864453125 30.3888795546875)
2678,,1,0,120.3906303,30.39072695,POINT(120.39063032812501 30.390726953124997)
2679,,1,0,120.391644,30.390925,POINT(120.391644 30.390925)
2680,,1,0,120.3062114,30.36993355,POINT(120.3062113671875 30.369933552734373)
2681,,1,0,120.3072389,30.36975459,POINT(120.30723894531249 30.369754587890625)
2682,,1,0,120.3082592,30.3695769,POINT(120.30825918359373 30.36957690136719)
2683,,1,0,120.3092794,30.36939921,POINT(120.30927942187499 30.369399214843746)
2684,,1,0,120.3102997,30.36922153,POINT(120.31029966015625 30.36922152832031)
2685,,1,0,120.3113199,30.36904384,POINT(120.31131989843749 30.369043841796874)
2686,,1,0,120.2949779,30.3719097,POINT(120.29497788867187 30.371909695312503)
2687,,1,0,120.312345,30.36887015,POINT(120.312345046875 30.3688701484375)
2688,,1,0,120.3133727,30.36872249,POINT(120.31337273437498 30.3687224921875)
2689,,1,0,120.3835185,30.38933281,POINT(120.38351846875 30.3893328125)
2690,,1,0,120.3144045,30.36859677,POINT(120.31440447656249 30.368596765625)
2691,,1,0,120.3154404,30.36848367,POINT(120.3154403671875 30.368483671875005)
2692,,1,0,120.316481,30.36841563,POINT(120.31648101562499 30.3684156328125)
2693,,1,0,120.3175213,30.36835908,POINT(120.31752131249999 30.368359078124996)
2694,,1,0,120.3185626,30.3683399,POINT(120.31856258593751 30.368339898437497)
2695,,1,0,120.3196009,30.3683445,POINT(120.31960090625 30.3683445)
2696,,1,0,120.3206452,30.36838201,POINT(120.32064517968749 30.3683820078125)
2697,,1,0,120.2959991,30.37173011,POINT(120.29599909765626 30.371730109375)
2698,,1,0,120.3216822,30.36844306,POINT(120.3216821875 30.3684430625)
2699,,1,0,120.3227245,30.36853669,POINT(120.32272446875001 30.368536687499997)
2700,,1,0,120.3237535,30.36865627,POINT(120.3237534921875 30.368656273437495)
2701,,1,0,120.3845362,30.38953294,POINT(120.3845361640625 30.3895329375)
2702,,1,0,120.3247851,30.36880206,POINT(120.32478509375001 30.368802062500002)
2703,,1,0,120.3258064,30.36897027,POINT(120.32580640625 30.368970265625002)
2704,,1,0,120.3268209,30.36917668,POINT(120.3268208515625 30.3691766796875)
2705,,1,0,120.3278283,30.36940009,POINT(120.32782828124999 30.369400093750002)
2706,,1,0,120.3288282,30.36965955,POINT(120.3288282109375 30.369659546875)
2707,,1,0,120.3298109,30.36994309,POINT(120.32981092187501 30.36994309375)
2708,,1,0,120.2970203,30.37155052,POINT(120.29702030664063 30.371550523437502)
2709,,1,0,120.3308009,30.37023451,POINT(120.330800875 30.370234507812498)
2710,,1,0,120.331777,30.37054169,POINT(120.33177699999999 30.3705416875)
2711,,1,0,120.3327636,30.37085275,POINT(120.33276362500001 30.370852749999997)
2712,,1,0,120.3337399,30.37117067,POINT(120.33373987109375 30.371170667968748)
2713,,1,0,120.3855525,30.38973244,POINT(120.38555247656251 30.3897324375)
2714,,1,0,120.3347096,30.37148411,POINT(120.33470955859376 30.37148410546875)
2715,,1,0,120.3356914,30.37180146,POINT(120.33569136718751 30.371801460937498)
2716,,1,0,120.3366611,30.3721149,POINT(120.33666105468748 30.3721148984375)
2717,,1,0,120.3376429,30.37243225,POINT(120.33764286328125 30.372432253906247)
2718,,1,0,120.3386126,30.37274569,POINT(120.33861255078125 30.372745691406248)
2719,,1,0,120.2980415,30.37137094,POINT(120.29804151562502 30.371370937500004)
2720,,1,0,120.3395911,30.37305588,POINT(120.339591125 30.373055875)
2721,,1,0,120.3405691,30.37336661,POINT(120.3405690546875 30.373366609375005)
2722,,1,0,120.3415532,30.37368189,POINT(120.34155319531251 30.373681890625)
2723,,1,0,120.3425287,30.37399441,POINT(120.342528703125 30.373994406250002)
2724,,1,0,120.3435042,30.37430692,POINT(120.34350421093748 30.374306921875004)
2725,,1,0,120.3865688,30.38993194,POINT(120.3865687890625 30.389931937500002)
2726,,1,0,120.3444803,30.37462036,POINT(120.34448025 30.374620359375005)
2727,,1,0,120.3454564,30.3749361,POINT(120.345456375 30.374936101562497)
2728,,1,0,120.3464325,30.37525184,POINT(120.3464325 30.37525184375)
2729,,1,0,120.3474086,30.37556759,POINT(120.34740862500001 30.375567585937496)
2730,,1,0,120.2990627,30.37119135,POINT(120.29906272460937 30.371191351562498)
2731,,1,0,120.3483788,30.37589481,POINT(120.3483788125 30.3758948125)
2732,,1,0,120.349346,30.37623396,POINT(120.34934595703125 30.376233957031253)
2733,,1,0,120.3503014,30.3765818,POINT(120.35030140625001 30.376581796875)
2734,,1,0,120.3512632,30.37693898,POINT(120.35126323437501 30.3769389765625)
2735,,1,0,120.3522121,30.37731888,POINT(120.35221206249999 30.377318875)
2736,,1,0,120.3531451,30.37770887,POINT(120.35314506249999 30.377708874999996)
2737,,1,0,120.3875851,30.39013144,POINT(120.38758510156251 30.390131437500003)
2738,,1,0,120.3540704,30.37812248,POINT(120.35407044921874 30.378122484374998)
2739,,1,0,120.3549963,30.37854256,POINT(120.354996328125 30.3785425625)
2740,,1,0,120.3559166,30.37896359,POINT(120.35591661328127 30.378963587890624)
2741,,1,0,120.3000839,30.37101177,POINT(120.30008393359374 30.371011765625)
2742,,1,0,120.3568233,30.37940606,POINT(120.35682331640626 30.37940606445313)
2743,,1,0,120.35773,30.37984854,POINT(120.35773001953126 30.379848541015626)
2744,,1,0,120.3586367,30.38029102,POINT(120.35863672265626 30.380291017578124)
2745,,1,0,120.3595434,30.38073349,POINT(120.35954342578125 30.38073349414062)
2746,,1,0,120.3604507,30.38117929,POINT(120.36045073046876 30.3811792890625)
2747,,1,0,120.3613522,30.38162353,POINT(120.361352234375 30.38162353125)
2748,,1,0,120.3622622,30.38206978,POINT(120.36226216406249 30.38206978125)
2749,,1,0,120.388603,30.39033086,POINT(120.38860298437498 30.390330859375)
2750,,1,0,120.3631739,30.38250684,POINT(120.3631738671875 30.382506843749997)
2751,,1,0,120.3640853,30.38293293,POINT(120.36408531640625 30.382932925781255)
2752,,1,0,120.3011098,30.37083217,POINT(120.30110977734375 30.37083216796875)
2753,,1,0,120.3650113,30.38335211,POINT(120.36501133984375 30.383352105468745)
2754,,1,0,120.3659374,30.38377129,POINT(120.36593736328125 30.38377128515625)
2755,,1,0,120.3668776,30.38416622,POINT(120.36687756250001 30.38416621875)
2756,,1,0,120.3678127,30.38454878,POINT(120.3678126875 30.384548777343753)
2757,,1,0,120.3687614,30.38492776,POINT(120.3687614375 30.38492776171875)
2758,,1,0,120.369708,30.38529907,POINT(120.36970804296874 30.385299066406247)
2759,,1,0,120.370671,30.38565576,POINT(120.37067096093749 30.385655757812497)
2760,,1,0,120.3716248,30.38600384,POINT(120.37162475 30.386003843749997)
2761,,1,0,120.3896167,30.39052891,POINT(120.38961665625001 30.39052890625)
2762,,1,0,120.3725995,30.38634075,POINT(120.37259946874998 30.386340746093747)
2763,,1,0,120.3021336,30.37065313,POINT(120.30213362499998 30.370653125000004)
2764,,1,0,120.3735654,30.38667461,POINT(120.37356540625 30.38667461328125)
2765,,1,0,120.3745413,30.38698246,POINT(120.374541328125 30.386982464843747)
2766,,1,0,120.3755236,30.38728907,POINT(120.375523640625 30.38728907421875)
2767,,1,0,120.3765122,30.38757646,POINT(120.37651218359375 30.38757645703125)
2768,,1,0,120.3775003,30.38785944,POINT(120.3775003125 30.387859437499998)
2769,,1,0,120.26426,30.358406,POINT(120.26426 30.358406)
2770,,1,0,120.2650896,30.35940182,POINT(120.26508960937498 30.359401820312502)
2771,,1,0,120.2656945,30.36014002,POINT(120.2656945078125 30.360140015625)
2772,,1,0,120.266286,30.36087502,POINT(120.26628600781251 30.360875015625005)
2773,,1,0,120.2668821,30.36161576,POINT(120.26688212890625 30.3616157578125)
2774,,1,0,120.2644281,30.35092394,POINT(120.2644280625 30.3509239375)
2775,,1,0,120.264609,30.350788,POINT(120.264609 30.350788)
2776,,1,0,120.2644242,30.35092897,POINT(120.26442421875001 30.350928968750004)
2777,,1,0,120.2656637,30.35031563,POINT(120.26566371875 30.350315625)
2778,,1,0,120.26656,30.34986398,POINT(120.266560046875 30.349863984375)
2779,,1,0,120.2674662,30.34940788,POINT(120.26746617187501 30.349407875)
2780,,1,0,120.268359,30.348959,POINT(120.268359 30.348959)
2781,,1,0,120.2646166,30.35078406,POINT(120.264616625 30.3507840625)
2782,,1,0,120.2653505,30.3504083,POINT(120.265350515625 30.350408296874996)
2783,,1,0,120.2662493,30.34995553,POINT(120.26624934374999 30.349955531249996)
2784,,1,0,120.2671482,30.34950277,POINT(120.26714817187501 30.349502765624997)
2785,,1,0,120.268047,30.34905,POINT(120.268047 30.34905)
2786,,1,0,120.2673463,30.3496505,POINT(120.26734628124998 30.3496505)
2787,,1,0,120.259475,30.353245,POINT(120.259475 30.353245)
2788,,1,0,120.266845,30.34990558,POINT(120.266845046875 30.349905578125)
2789,,1,0,120.2659479,30.35035455,POINT(120.2659478828125 30.3503545546875)
2790,,1,0,120.2650469,30.35081309,POINT(120.26504693749999 30.35081309375)
2791,,1,0,120.2641387,30.35125702,POINT(120.264138734375 30.3512570234375)
2792,,1,0,120.263225,30.35169014,POINT(120.263224984375 30.351690140624996)
2793,,1,0,120.2623004,30.35210831,POINT(120.26230036718749 30.352108312500004)
2794,,1,0,120.2613694,30.35250677,POINT(120.261369421875 30.352506765625)
2795,,1,0,120.2604248,30.35288669,POINT(120.2604248125 30.352886687500003)
2796,,1,0,120.2676201,30.34957489,POINT(120.26762012500001 30.349574890625)
2797,,1,0,120.2671034,30.34983205,POINT(120.267103375 30.349832046874994)
2798,,1,0,120.2662058,30.35028188,POINT(120.26620575 30.350281875)
2799,,1,0,120.2653134,30.35074319,POINT(120.26531337499999 30.3507431875)
2800,,1,0,120.2644183,30.35120662,POINT(120.26441825 30.351206624999996)
2801,,1,0,120.2635551,30.35171063,POINT(120.263555125 30.351710625)
2802,,1,0,120.262774,30.352296,POINT(120.262774 30.352296)
2803,,1,0,120.2676311,30.34956753,POINT(120.26763109375 30.34956753125)
2804,,1,0,120.267355,30.349646,POINT(120.267355 30.349646)
2805,,1,0,120.2680568,30.34904716,POINT(120.26805675 30.34904715625)
2806,,1,0,120.268359,30.348959,POINT(120.268359 30.348959)
2807,,1,0,120.2706952,30.34771241,POINT(120.27069521875 30.347712410156255)
2808,,1,0,120.268898,30.34862732,POINT(120.26889798828125 30.348627320312495)
2809,,1,0,120.2697972,30.34817873,POINT(120.2697971875 30.348178726562498)
2810,,1,0,120.2738655,30.34278881,POINT(120.27386546875 30.342788812499997)
2811,,1,0,120.27324,30.342076,POINT(120.27324 30.342076)
2812,,1,0,120.2715845,30.34725062,POINT(120.27158453125 30.34725062109375)
2813,,1,0,120.2724766,30.34678012,POINT(120.2724765703125 30.346780117187503)
2814,,1,0,120.2733536,30.34629009,POINT(120.27335357812498 30.3462900859375)
2815,,1,0,120.2742212,30.34580001,POINT(120.274221234375 30.3458000078125)
2816,,1,0,120.2749085,30.345145,POINT(120.27490850000001 30.345145000000002)
2817,,1,0,120.27502,30.34426359,POINT(120.27502003125 30.34426359375)
2818,,1,0,120.2745224,30.34347988,POINT(120.2745224375 30.343479875)
2819,,1,0,120.26806,30.34904355,POINT(120.26805999218749 30.349043546875)
2820,,1,0,120.2683814,30.34894763,POINT(120.26838143750001 30.348947625)
2821,,1,0,120.276105,30.34507,POINT(120.276105 30.34507)
2822,,1,0,120.2689031,30.3486843,POINT(120.26890314062501 30.348684296875)
2823,,1,0,120.269804,30.34823056,POINT(120.269804 30.3482305625)
2824,,1,0,120.2707062,30.34777966,POINT(120.27070615625 30.347779656249998)
2825,,1,0,120.2716083,30.34732523,POINT(120.27160827929688 30.347325230468748)
2826,,1,0,120.2725095,30.34687322,POINT(120.27250954101564 30.34687322265625)
2827,,1,0,120.2734108,30.34642121,POINT(120.27341080273439 30.34642121484375)
2828,,1,0,120.2743121,30.34596921,POINT(120.27431206445313 30.345969207031253)
2829,,1,0,120.2752085,30.3455196,POINT(120.27520853222657 30.345519603515623)
2830,,1,0,120.2714364,30.34766678,POINT(120.271436359375 30.34766678125)
2831,,1,0,120.2703381,30.34821376,POINT(120.27033807226562 30.348213761718746)
2832,,1,0,120.2694347,30.34866617,POINT(120.26943472656251 30.348666171874996)
2833,,1,0,120.2685374,30.34911559,POINT(120.26853736328125 30.3491155859375)
2834,,1,0,120.26764,30.349565,POINT(120.26764 30.349565)
2835,,1,0,120.271666,30.34746111,POINT(120.27166599218751 30.347461109374997)
2836,,1,0,120.2709453,30.34783095,POINT(120.2709452890625 30.347830953124998)
2837,,1,0,120.2700495,30.34828695,POINT(120.270049515625 30.348286953125)
2838,,1,0,120.2691519,30.34874032,POINT(120.26915187109374 30.34874031640625)
2839,,1,0,120.2682512,30.34919477,POINT(120.26825116796874 30.349194769531252)
2840,,1,0,120.267355,30.349646,POINT(120.267355 30.349646)
2841,,1,0,120.2716669,30.34746337,POINT(120.27166693750002 30.347463374999997)
2842,,1,0,120.271448,30.347661,POINT(120.271448 30.347661)
2843,,1,0,120.272298,30.34108784,POINT(120.2722979765625 30.3410878359375)
2844,,1,0,120.273243,30.3418805,POINT(120.27324300000001 30.3418805)
2845,,1,0,120.2739551,30.3425358,POINT(120.273955140625 30.342535796875)
2846,,1,0,120.2746428,30.34320445,POINT(120.274642765625 30.343204453124997)
2847,,1,0,120.2752963,30.34391075,POINT(120.27529625 30.34391075)
2848,,1,0,120.2759219,30.34463034,POINT(120.275921875 30.344630343749998)
2849,,1,0,120.2765062,30.34537125,POINT(120.276506234375 30.34537125)
2850,,1,0,120.2770655,30.34613185,POINT(120.27706553125 30.3461318515625)
2851,,1,0,120.277575,30.34691,POINT(120.277575 30.34691)
2852,,1,0,120.2782626,30.34280152,POINT(120.27826257812501 30.342801515625)
2853,,1,0,120.2727078,30.34134709,POINT(120.27270784375 30.341347093750002)
2854,,1,0,120.2734967,30.34193538,POINT(120.27349674999999 30.341935375000002)
2855,,1,0,120.2743553,30.34243387,POINT(120.27435525 30.342433874999998)
2856,,1,0,120.2753762,30.34248697,POINT(120.27537615625 30.342486968750002)
2857,,1,0,120.2763636,30.34220531,POINT(120.2763635625 30.3422053125)
2858,,1,0,120.2773788,30.34232969,POINT(120.27737875 30.3423296875)
2859,,1,0,120.2806818,30.34302534,POINT(120.280681828125 30.34302534375)
2860,,1,0,120.279737,30.34338,POINT(120.279737 30.34338)
2861,,1,0,120.2791372,30.34329706,POINT(120.279137171875 30.3432970625)
2862,,1,0,120.2800073,30.3437912,POINT(120.28000730859375 30.343791203125)
2863,,1,0,120.2808843,30.34427563,POINT(120.28088425000001 30.344275625)
2864,,1,0,120.281873,30.34447175,POINT(120.281873 30.34447175)
2865,,1,0,120.2826425,30.343919,POINT(120.28264250000001 30.343919)
2866,,1,0,120.2825239,30.34306306,POINT(120.2825239375 30.3430630625)
2867,,1,0,120.2816273,30.34268456,POINT(120.2816273125 30.342684562500004)
2868,,1,0,120.27228,30.341073,POINT(120.27228 30.341073)
2869,,1,0,120.2386617,30.30774016,POINT(120.2386616796875 30.30774016015625)
2870,,1,0,120.2694596,30.33899855,POINT(120.2694596035156 30.338998552734374)
2871,,1,0,120.268691,30.33838965,POINT(120.2686910097656 30.338389646484377)
2872,,1,0,120.2679224,30.33778074,POINT(120.26792241601561 30.33778074023438)
2873,,1,0,120.2671538,30.33717183,POINT(120.26715382226561 30.337171833984375)
2874,,1,0,120.2663852,30.33656293,POINT(120.26638522851562 30.33656292773437)
2875,,1,0,120.2656166,30.33595402,POINT(120.26561663476562 30.335954021484373)
2876,,1,0,120.2365803,30.30462286,POINT(120.2365802734375 30.304622863281246)
2877,,1,0,120.264848,30.33534512,POINT(120.26484804101563 30.335345115234375)
2878,,1,0,120.2640794,30.33473621,POINT(120.26407944726563 30.334736208984374)
2879,,1,0,120.2633157,30.33413111,POINT(120.26331565722657 30.334131108398438)
2880,,1,0,120.2381413,30.30696084,POINT(120.23814132812501 30.3069608359375)
2881,,1,0,120.2625471,30.3335222,POINT(120.26254706347657 30.333522202148437)
2882,,1,0,120.2617852,30.33291626,POINT(120.26178517968751 30.332916257812503)
2883,,1,0,120.2610184,30.33230446,POINT(120.2610183515625 30.3323044609375)
2884,,1,0,120.2602485,30.33169284,POINT(120.260248453125 30.331692843749998)
2885,,1,0,120.2594824,30.33108813,POINT(120.25948243750001 30.331088125)
2886,,1,0,120.2587078,30.33048194,POINT(120.2587078125 30.3304819375)
2887,,1,0,120.257943,30.32987313,POINT(120.25794302343752 30.3298731328125)
2888,,1,0,120.2360599,30.30384354,POINT(120.23605992187501 30.303843539062502)
2889,,1,0,120.2571791,30.32926575,POINT(120.25717908593751 30.32926575)
2890,,1,0,120.2564119,30.32865675,POINT(120.25641192968752 30.32865675)
2891,,1,0,120.237621,30.30618151,POINT(120.2376209765625 30.306181511718755)
2892,,1,0,120.2556385,30.3280442,POINT(120.25563854687502 30.328044203125003)
2893,,1,0,120.2548765,30.32743397,POINT(120.25487648437499 30.327433968749997)
2894,,1,0,120.2541215,30.32681539,POINT(120.25412146874999 30.326815390624997)
2895,,1,0,120.2533829,30.32618414,POINT(120.253382859375 30.326184136718748)
2896,,1,0,120.2526519,30.32554551,POINT(120.25265190625001 30.3255455078125)
2897,,1,0,120.2519434,30.32488303,POINT(120.2519433671875 30.324883031249996)
2898,,1,0,120.2512375,30.32422092,POINT(120.25123754687499 30.324220921875)
2899,,1,0,120.2505488,30.32354381,POINT(120.25054884374998 30.3235438125)
2900,,1,0,120.2355397,30.30306309,POINT(120.23553972656251 30.303063093749998)
2901,,1,0,120.2498814,30.32285534,POINT(120.24988136328125 30.3228553359375)
2902,,1,0,120.2371006,30.30540219,POINT(120.23710062500001 30.305402187499997)
2903,,1,0,120.2492133,30.32216475,POINT(120.24921325 30.32216475)
2904,,1,0,120.2485648,30.321465,POINT(120.24856481249999 30.321465)
2905,,1,0,120.2479263,30.32075775,POINT(120.24792628125002 30.320757750000002)
2906,,1,0,120.2472998,30.32003907,POINT(120.24729980468751 30.320039070312497)
2907,,1,0,120.2466944,30.31930068,POINT(120.2466944453125 30.3193006796875)
2908,,1,0,120.2461021,30.31856225,POINT(120.246102125 30.31856225)
2909,,1,0,120.2455185,30.31781926,POINT(120.2455184609375 30.317819257812502)
2910,,1,0,120.2449586,30.31705398,POINT(120.24495857812501 30.317053984375)
2911,,1,0,120.2444038,30.31629567,POINT(120.24440378515625 30.31629566796875)
2912,,1,0,120.2350221,30.30228341,POINT(120.23502214843751 30.302283406249998)
2913,,1,0,120.2731537,30.34200069,POINT(120.27315374999999 30.342000687499997)
2914,,1,0,120.2438693,30.31552263,POINT(120.24386931250001 30.315522625)
2915,,1,0,120.2433446,30.31474628,POINT(120.243344640625 30.31474628125)
2916,,1,0,120.24282,30.31396994,POINT(120.24281996875 30.313969937499998)
2917,,1,0,120.2423069,30.31319184,POINT(120.242306890625 30.313191843749998)
2918,,1,0,120.24179,30.31240647,POINT(120.24179003124999 30.312406468749998)
2919,,1,0,120.2412723,30.31163275,POINT(120.24127225000001 30.31163275)
2920,,1,0,120.2407411,30.3108515,POINT(120.240741125 30.3108515)
2921,,1,0,120.2402068,30.310082,POINT(120.24020675 30.310082)
2922,,1,0,120.2396886,30.30930052,POINT(120.23968864062499 30.309300515624997)
2923,,1,0,120.2391822,30.30852091,POINT(120.23918222656249 30.3085209140625)
2924,,1,0,120.2725169,30.34144306,POINT(120.27251690624999 30.3414430625)
2925,,1,0,120.2345046,30.30150372,POINT(120.23450457031251 30.30150371875)
2926,,1,0,120.233989,30.300727,POINT(120.233989 30.300727)
2927,,1,0,120.2717558,30.34081766,POINT(120.27175577734374 30.340817660156247)
2928,,1,0,120.270992,30.34021256,POINT(120.27099198730468 30.340212559570315)
2929,,1,0,120.2702234,30.33960365,POINT(120.27022339355469 30.339603653320314)
2930,,1,0,120.2776372,30.34403481,POINT(120.2776371875 30.3440348125)
2931,,1,0,120.2771797,30.34609284,POINT(120.27717971875 30.34609284375)
2932,,1,0,120.277575,30.34691,POINT(120.277575 30.34691)
2933,,1,0,120.27785,30.34317953,POINT(120.27785 30.34317953125)
2934,,1,0,120.2772582,30.34247513,POINT(120.2772581875 30.342475125)
2935,,1,0,120.2762544,30.34237406,POINT(120.27625437500001 30.3423740625)
